line,from,to,trans,req_min,req_min+walk
東京メトロ東西線,行徳,茅場町,0,25,34
東京メトロ東西線,南行徳,茅場町,0,22,31
東京メトロ東西線,浦安,茅場町,0,20,29
東京メトロ東西線,葛西,茅場町,0,17,26
東京メトロ東西線,西葛西,茅場町,0,15,24
東京メトロ東西線,南砂町,茅場町,0,11,20
東京メトロ東西線,東陽町,茅場町,0,8,17
東京メトロ東西線,木場,茅場町,0,5,14
東京メトロ東西線,門前仲町,茅場町,0,2,11
東京メトロ東西線,大手町,茅場町,0,3,12
東京メトロ東西線,竹橋,茅場町,0,5,14
東京メトロ東西線,九段下,茅場町,0,8,17
東京メトロ東西線,飯田橋,茅場町,0,10,19
東京メトロ東西線,神楽坂,茅場町,0,13,22
東京メトロ東西線,早稲田,茅場町,1,34,43
東京メトロ東西線,高田馬場,茅場町,0,19,28
東京メトロ東西線,落合,茅場町,0,22,31
東京メトロ東西線,中野,茅場町,0,26,35
東京メトロ東西線,高円寺,茅場町,0,29,38
東京メトロ東西線,阿佐ケ谷,茅場町,0,31,40
東京メトロ東西線,荻窪,茅場町,0,33,42
東京メトロ東西線,西荻窪,茅場町,0,36,45
東京メトロ東西線,吉祥寺,茅場町,0,38,47
東京メトロ東西線,三鷹,茅場町,0,41,50
東京メトロ銀座線,浅草,茅場町,1,13,22
東京メトロ銀座線,田原町,茅場町,1,17,26
東京メトロ銀座線,稲荷町,茅場町,1,15,24
東京メトロ銀座線,上野,茅場町,0,11,20
東京メトロ銀座線,上野広小路,茅場町,0,17,26
東京メトロ銀座線,末広町,茅場町,1,9,18
東京メトロ銀座線,神田,茅場町,1,7,16
東京メトロ銀座線,三越前,茅場町,0,39,48
東京メトロ銀座線,銀座,茅場町,0,7,16
東京メトロ銀座線,新橋,茅場町,1,9,18
東京メトロ銀座線,虎ノ門,茅場町,0,22,31
東京メトロ銀座線,溜池山王,茅場町,1,13,22
東京メトロ銀座線,赤坂見附,茅場町,1,15,24
東京メトロ銀座線,青山一丁目,茅場町,1,18,27
東京メトロ銀座線,外苑前,茅場町,1,20,29
東京メトロ銀座線,表参道,茅場町,1,21,30
東京メトロ銀座線,渋谷,茅場町,1,24,33
横浜市営地下鉄グリーンライン,日吉,茅場町,1,50,59
横浜市営地下鉄ブルーライン,横浜,茅場町,1,49,58
都営三田線,西高島平,茅場町,1,45,54
都営三田線,新高島平,茅場町,1,43,52
都営三田線,高島平,茅場町,1,42,51
都営三田線,西台,茅場町,1,40,49
都営三田線,蓮根,茅場町,1,38,47
都営三田線,志村三丁目,茅場町,1,36,45
都営三田線,志村坂上,茅場町,1,34,43
都営三田線,本蓮沼,茅場町,1,32,41
都営三田線,板橋本町,茅場町,1,30,39
都営三田線,板橋区役所前,茅場町,1,28,37
都営三田線,新板橋,茅場町,1,26,35
都営三田線,西巣鴨,茅場町,1,24,33
都営三田線,巣鴨,茅場町,1,22,31
都営三田線,千石,茅場町,1,20,29
都営三田線,春日,茅場町,1,15,24
都営三田線,水道橋,茅場町,1,13,22
都営三田線,神保町,茅場町,1,11,20
都営三田線,大手町,茅場町,0,3,12
都営三田線,日比谷,茅場町,0,9,18
都営三田線,内幸町,茅場町,1,13,22
都営三田線,御成門,茅場町,1,15,24
都営三田線,芝公園,茅場町,1,16,25
都営三田線,白金高輪,茅場町,1,21,30
都営三田線,白金台,茅場町,1,25,34
都営三田線,目黒,茅場町,1,27,36
都営大江戸線,都庁前,茅場町,1,34,43
都営大江戸線,新宿西口,茅場町,1,32,41
都営大江戸線,東新宿,茅場町,1,30,39
都営大江戸線,若松河田,茅場町,1,27,36
都営大江戸線,牛込柳町,茅場町,1,26,35
都営大江戸線,牛込神楽坂,茅場町,1,23,32
都営大江戸線,飯田橋,茅場町,0,10,19
都営大江戸線,春日,茅場町,1,15,24
都営大江戸線,本郷三丁目,茅場町,1,14,23
都営大江戸線,上野御徒町,茅場町,0,14,23
都営大江戸線,新御徒町,茅場町,1,17,26
都営大江戸線,蔵前,茅場町,1,11,20
都営大江戸線,両国,茅場町,1,17,26
都営大江戸線,森下,茅場町,0,18,27
都営大江戸線,清澄白河,茅場町,1,8,17
都営大江戸線,門前仲町,茅場町,0,2,11
都営大江戸線,月島,茅場町,1,8,17
都営大江戸線,勝どき,茅場町,1,10,19
都営大江戸線,築地市場,茅場町,1,13,22
都営大江戸線,汐留,茅場町,1,15,24
都営大江戸線,大門,茅場町,1,12,21
都営大江戸線,赤羽橋,茅場町,1,21,30
都営大江戸線,麻布十番,茅場町,1,23,32
都営大江戸線,六本木,茅場町,0,18,27
都営大江戸線,青山一丁目,茅場町,1,18,27
都営大江戸線,国立競技場,茅場町,1,29,38
都営大江戸線,代々木,茅場町,1,26,35
都営大江戸線,新宿,茅場町,1,20,29
都営大江戸線,西新宿五丁目,茅場町,1,40,49
都営大江戸線,中野坂上,茅場町,1,33,42
都営大江戸線,東中野,茅場町,1,32,41
都営大江戸線,中井,茅場町,1,31,40
都営大江戸線,落合南長崎,茅場町,1,49,58
都営大江戸線,練馬,茅場町,1,44,53
都営新宿線,本八幡,茅場町,1,38,47
都営新宿線,篠崎,茅場町,1,39,48
都営新宿線,瑞江,茅場町,1,37,46
都営新宿線,一之江,茅場町,1,34,43
都営新宿線,船堀,茅場町,1,32,41
都営新宿線,東大島,茅場町,1,29,38
都営新宿線,西大島,茅場町,1,25,34
都営新宿線,菊川,茅場町,0,22,31
都営新宿線,森下,茅場町,0,18,27
都営新宿線,浜町,茅場町,0,34,43
都営新宿線,馬喰横山,茅場町,0,38,47
都営新宿線,岩本町,茅場町,0,13,22
都営新宿線,小川町,茅場町,1,15,24
都営新宿線,神保町,茅場町,1,11,20
都営新宿線,九段下,茅場町,0,8,17
都営新宿線,市ヶ谷,茅場町,1,13,22
都営新宿線,曙橋,茅場町,1,16,25
都営新宿線,新宿三丁目,茅場町,1,19,28
都営新宿線,新宿,茅場町,1,20,29
都営浅草線,本所吾妻橋,茅場町,1,15,24
都営浅草線,浅草,茅場町,1,13,22
都営浅草線,蔵前,茅場町,1,11,20
都営浅草線,浅草橋,茅場町,1,9,18
都営浅草線,東日本橋,茅場町,1,7,16
都営浅草線,人形町,茅場町,0,2,11
都営浅草線,東銀座,茅場町,0,5,14
都営浅草線,新橋,茅場町,1,9,18
都営浅草線,大門,茅場町,1,12,21
都営浅草線,泉岳寺,茅場町,1,18,27
都営浅草線,高輪台,茅場町,1,21,30
都営浅草線,五反田,茅場町,1,23,32
都営浅草線,戸越,茅場町,1,25,34
都営浅草線,中延,茅場町,1,28,37
都営浅草線,馬込,茅場町,1,29,38
都営浅草線,西馬込,茅場町,1,32,41
わたらせ渓谷鐵道,中野,茅場町,0,26,35
上毛電気鉄道上毛線,赤坂,茅場町,1,17,26
富士急行線,赤坂,茅場町,1,17,26
流鉄流山線,馬橋,茅場町,1,46,55
JR上野東京ライン,品川,銀座一丁目,1,19,30
JR上野東京ライン,新橋,銀座一丁目,0,8,19
JR上野東京ライン,東京,銀座一丁目,0,9,20
JR上野東京ライン,上野,銀座一丁目,0,20,31
JR中央・総武線各駅停車,三鷹,銀座一丁目,1,45,56
JR中央・総武線各駅停車,吉祥寺,銀座一丁目,1,42,53
JR中央・総武線各駅停車,西荻窪,銀座一丁目,1,40,51
JR中央・総武線各駅停車,荻窪,銀座一丁目,0,38,49
JR中央・総武線各駅停車,阿佐ケ谷,銀座一丁目,1,34,45
JR中央・総武線各駅停車,高円寺,銀座一丁目,1,32,43
JR中央・総武線各駅停車,中野,銀座一丁目,1,29,40
JR中央・総武線各駅停車,東中野,銀座一丁目,1,31,42
JR中央・総武線各駅停車,大久保,銀座一丁目,1,29,40
JR中央・総武線各駅停車,新宿,銀座一丁目,0,27,38
JR中央・総武線各駅停車,代々木,銀座一丁目,1,24,35
JR中央・総武線各駅停車,千駄ケ谷,銀座一丁目,1,22,33
JR中央・総武線各駅停車,信濃町,銀座一丁目,1,20,31
JR中央・総武線各駅停車,四ツ谷,銀座一丁目,0,15,26
JR中央・総武線各駅停車,市ケ谷,銀座一丁目,0,11,22
JR中央・総武線各駅停車,飯田橋,銀座一丁目,0,14,25
JR中央・総武線各駅停車,水道橋,銀座一丁目,1,18,29
JR中央・総武線各駅停車,御茶ノ水,銀座一丁目,0,15,26
JR中央・総武線各駅停車,秋葉原,銀座一丁目,0,22,33
JR中央・総武線各駅停車,浅草橋,銀座一丁目,1,20,31
JR中央・総武線各駅停車,両国,銀座一丁目,1,25,36
JR中央・総武線各駅停車,錦糸町,銀座一丁目,1,23,34
JR中央・総武線各駅停車,亀戸,銀座一丁目,1,34,45
JR中央・総武線各駅停車,平井,銀座一丁目,1,37,48
JR中央・総武線各駅停車,新小岩,銀座一丁目,1,29,40
JR中央・総武線各駅停車,小岩,銀座一丁目,1,43,54
JR中央・総武線各駅停車,市川,銀座一丁目,1,34,45
JR中央・総武線各駅停車,西船橋,銀座一丁目,1,37,48
JR中央・総武線各駅停車,船橋,銀座一丁目,1,41,52
JR中央・総武線各駅停車,津田沼,銀座一丁目,1,45,56
JR中央本線,東京,銀座一丁目,0,9,20
JR中央本線,新宿,銀座一丁目,0,27,38
JR中央本線,三鷹,銀座一丁目,1,45,56
JR中央線,東京,銀座一丁目,0,9,20
JR中央線,神田,銀座一丁目,0,14,25
JR中央線,御茶ノ水,銀座一丁目,0,15,26
JR中央線,四ツ谷,銀座一丁目,0,15,26
JR中央線,新宿,銀座一丁目,0,27,38
JR中央線,中野,銀座一丁目,1,29,40
JR中央線,高円寺,銀座一丁目,1,32,43
JR中央線,阿佐ケ谷,銀座一丁目,1,34,45
JR中央線,荻窪,銀座一丁目,0,38,49
JR中央線,西荻窪,銀座一丁目,1,40,51
JR中央線,吉祥寺,銀座一丁目,1,42,53
JR中央線,三鷹,銀座一丁目,1,45,56
JR中央線,武蔵境,銀座一丁目,1,48,59
JR京浜東北線,浦和,銀座一丁目,1,47,58
JR京浜東北線,西川口,銀座一丁目,1,47,58
JR京浜東北線,川口,銀座一丁目,1,44,55
JR京浜東北線,赤羽,銀座一丁目,1,38,49
JR京浜東北線,東十条,銀座一丁目,1,38,49
JR京浜東北線,王子,銀座一丁目,1,32,43
JR京浜東北線,上中里,銀座一丁目,1,33,44
JR京浜東北線,田端,銀座一丁目,1,27,38
JR京浜東北線,西日暮里,銀座一丁目,1,25,36
JR京浜東北線,日暮里,銀座一丁目,1,23,34
JR京浜東北線,鶯谷,銀座一丁目,1,21,32
JR京浜東北線,上野,銀座一丁目,0,20,31
JR京浜東北線,御徒町,銀座一丁目,0,24,35
JR京浜東北線,秋葉原,銀座一丁目,0,22,33
JR京浜東北線,神田,銀座一丁目,0,14,25
JR京浜東北線,東京,銀座一丁目,0,9,20
JR京浜東北線,有楽町,銀座一丁目,0,2,13
JR京浜東北線,新橋,銀座一丁目,0,8,19
JR京浜東北線,浜松町,銀座一丁目,1,15,26
JR京浜東北線,田町,銀座一丁目,1,17,28
JR京浜東北線,高輪ゲートウェイ,銀座一丁目,1,20,31
JR京浜東北線,品川,銀座一丁目,1,19,30
JR京浜東北線,大井町,銀座一丁目,1,25,36
JR京浜東北線,大森,銀座一丁目,1,27,38
JR京浜東北線,蒲田,銀座一丁目,1,31,42
JR京浜東北線,川崎,銀座一丁目,1,30,41
JR京浜東北線,鶴見,銀座一丁目,1,41,52
JR京浜東北線,新子安,銀座一丁目,1,45,56
JR京浜東北線,東神奈川,銀座一丁目,1,49,60
JR京浜東北線,横浜,銀座一丁目,1,39,50
JR京葉線,東京,銀座一丁目,0,9,20
JR京葉線,八丁堀,銀座一丁目,0,13,24
JR京葉線,越中島,銀座一丁目,1,16,27
JR京葉線,潮見,銀座一丁目,1,20,31
JR京葉線,新木場,銀座一丁目,0,11,22
JR京葉線,葛西臨海公園,銀座一丁目,1,21,32
JR京葉線,舞浜,銀座一丁目,1,28,39
JR京葉線,新浦安,銀座一丁目,1,28,39
JR京葉線,市川塩浜,銀座一丁目,1,31,42
JR京葉線,二俣新町,銀座一丁目,1,41,52
JR京葉線,南船橋,銀座一丁目,1,45,56
JR京葉線,新習志野,銀座一丁目,1,47,58
JR京葉線,蘇我,銀座一丁目,1,44,55
JR八高線,小川町,銀座一丁目,0,17,28
JR内房線,蘇我,銀座一丁目,1,44,55
JR南武線,武蔵溝ノ口,銀座一丁目,1,47,58
JR南武線,武蔵小杉,銀座一丁目,1,30,41
JR南武線,鹿島田,銀座一丁目,1,42,53
JR南武線,川崎,銀座一丁目,1,30,41
JR埼京線,戸田公園,銀座一丁目,1,49,60
JR埼京線,浮間舟渡,銀座一丁目,1,46,57
JR埼京線,北赤羽,銀座一丁目,1,43,54
JR埼京線,赤羽,銀座一丁目,1,38,49
JR埼京線,十条,銀座一丁目,1,37,48
JR埼京線,板橋,銀座一丁目,1,34,45
JR埼京線,池袋,銀座一丁目,0,25,36
JR埼京線,新宿,銀座一丁目,0,27,38
JR埼京線,渋谷,銀座一丁目,0,24,35
JR埼京線,恵比寿,銀座一丁目,0,24,35
JR埼京線,大崎,銀座一丁目,1,25,36
JR埼京線,西大井,銀座一丁目,1,25,36
JR埼京線,武蔵小杉,銀座一丁目,1,30,41
JR外房線,蘇我,銀座一丁目,1,44,55
JR宇都宮線,浦和,銀座一丁目,1,47,58
JR宇都宮線,赤羽,銀座一丁目,1,38,49
JR宇都宮線,尾久,銀座一丁目,1,32,43
JR宇都宮線,上野,銀座一丁目,0,20,31
JR山手線,大崎,銀座一丁目,1,25,36
JR山手線,五反田,銀座一丁目,1,26,37
JR山手線,目黒,銀座一丁目,1,26,37
JR山手線,恵比寿,銀座一丁目,0,24,35
JR山手線,渋谷,銀座一丁目,0,24,35
JR山手線,原宿,銀座一丁目,1,27,38
JR山手線,代々木,銀座一丁目,1,24,35
JR山手線,新宿,銀座一丁目,0,27,38
JR山手線,新大久保,銀座一丁目,1,35,46
JR山手線,高田馬場,銀座一丁目,1,30,41
JR山手線,目白,銀座一丁目,1,34,45
JR山手線,池袋,銀座一丁目,0,25,36
JR山手線,大塚,銀座一丁目,1,33,44
JR山手線,巣鴨,銀座一丁目,1,26,37
JR山手線,駒込,銀座一丁目,1,27,38
JR山手線,田端,銀座一丁目,1,27,38
JR山手線,西日暮里,銀座一丁目,1,25,36
JR山手線,日暮里,銀座一丁目,1,23,34
JR山手線,鶯谷,銀座一丁目,1,21,32
JR山手線,上野,銀座一丁目,0,20,31
JR山手線,御徒町,銀座一丁目,0,24,35
JR山手線,秋葉原,銀座一丁目,0,22,33
JR山手線,神田,銀座一丁目,0,14,25
JR山手線,東京,銀座一丁目,0,9,20
JR山手線,有楽町,銀座一丁目,0,2,13
JR山手線,新橋,銀座一丁目,0,8,19
JR山手線,浜松町,銀座一丁目,1,15,26
JR山手線,田町,銀座一丁目,1,17,28
JR山手線,高輪ゲートウェイ,銀座一丁目,1,20,31
JR山手線,品川,銀座一丁目,1,19,30
JR常磐線,松戸,銀座一丁目,1,46,57
JR常磐線,北千住,銀座一丁目,0,37,48
JR常磐線,南千住,銀座一丁目,0,33,44
JR常磐線,三河島,銀座一丁目,1,31,42
JR常磐線,日暮里,銀座一丁目,1,23,34
JR常磐線,上野,銀座一丁目,0,20,31
JR常磐線各駅停車,綾瀬,銀座一丁目,1,36,47
JR常磐線各駅停車,亀有,銀座一丁目,1,39,50
JR常磐線各駅停車,金町,銀座一丁目,1,42,53
JR常磐線各駅停車,松戸,銀座一丁目,1,46,57
JR常磐線各駅停車,北松戸,銀座一丁目,1,49,60
JR東海道線,東京,銀座一丁目,0,9,20
JR東海道線,新橋,銀座一丁目,0,8,19
JR東海道線,品川,銀座一丁目,1,19,30
JR東海道線,川崎,銀座一丁目,1,30,41
JR東海道線,横浜,銀座一丁目,1,39,50
JR根岸線,横浜,銀座一丁目,1,39,50
JR横浜線,東神奈川,銀座一丁目,1,49,60
JR横須賀線,東京,銀座一丁目,0,9,20
JR横須賀線,新橋,銀座一丁目,0,8,19
JR横須賀線,品川,銀座一丁目,1,19,30
JR横須賀線,西大井,銀座一丁目,1,25,36
JR横須賀線,武蔵小杉,銀座一丁目,1,30,41
JR横須賀線,新川崎,銀座一丁目,1,34,45
JR横須賀線,横浜,銀座一丁目,1,39,50
JR横須賀線,保土ケ谷,銀座一丁目,1,48,59
JR武蔵野線,東松戸,銀座一丁目,1,48,59
JR武蔵野線,市川大野,銀座一丁目,1,45,56
JR武蔵野線,船橋法典,銀座一丁目,1,41,52
JR武蔵野線,西船橋,銀座一丁目,1,37,48
JR湘南新宿ライン（宇都宮線・横須賀線）,浦和,銀座一丁目,1,47,58
JR湘南新宿ライン（宇都宮線・横須賀線）,赤羽,銀座一丁目,1,38,49
JR湘南新宿ライン（宇都宮線・横須賀線）,池袋,銀座一丁目,0,25,36
JR湘南新宿ライン（宇都宮線・横須賀線）,新宿,銀座一丁目,0,27,38
JR湘南新宿ライン（宇都宮線・横須賀線）,渋谷,銀座一丁目,0,24,35
JR湘南新宿ライン（宇都宮線・横須賀線）,恵比寿,銀座一丁目,0,24,35
JR湘南新宿ライン（宇都宮線・横須賀線）,大崎,銀座一丁目,1,25,36
JR湘南新宿ライン（宇都宮線・横須賀線）,西大井駅,銀座一丁目,1,25,36
JR湘南新宿ライン（宇都宮線・横須賀線）,武蔵小杉,銀座一丁目,1,30,41
JR湘南新宿ライン（宇都宮線・横須賀線）,新川崎,銀座一丁目,1,34,45
JR湘南新宿ライン（宇都宮線・横須賀線）,横浜,銀座一丁目,1,39,50
JR湘南新宿ライン（高崎線・東海道線）,浦和,銀座一丁目,1,47,58
JR湘南新宿ライン（高崎線・東海道線）,赤羽,銀座一丁目,1,38,49
JR湘南新宿ライン（高崎線・東海道線）,池袋,銀座一丁目,0,25,36
JR湘南新宿ライン（高崎線・東海道線）,新宿,銀座一丁目,0,27,38
JR湘南新宿ライン（高崎線・東海道線）,渋谷,銀座一丁目,0,24,35
JR湘南新宿ライン（高崎線・東海道線）,恵比寿,銀座一丁目,0,24,35
JR湘南新宿ライン（高崎線・東海道線）,大崎,銀座一丁目,1,25,36
JR湘南新宿ライン（高崎線・東海道線）,西大井,銀座一丁目,1,25,36
JR湘南新宿ライン（高崎線・東海道線）,武蔵小杉,銀座一丁目,1,30,41
JR湘南新宿ライン（高崎線・東海道線）,新川崎,銀座一丁目,1,34,45
JR湘南新宿ライン（高崎線・東海道線）,横浜,銀座一丁目,1,39,50
JR湘南新宿ライン（高崎線・東海道線）,保土ケ谷,銀座一丁目,1,48,59
JR相模線,入谷,銀座一丁目,0,29,40
JR総武本線,東京,銀座一丁目,0,9,20
JR総武本線,新日本橋,銀座一丁目,0,22,33
JR総武本線,馬喰町,銀座一丁目,1,19,30
JR総武本線,錦糸町,銀座一丁目,1,23,34
JR総武本線,新小岩,銀座一丁目,1,29,40
