line,price,from,to,trans,min,train+walk_min
ＪＲ五日市線,4.8,秋川,大塚,2,73,81
ＪＲ五日市線,4.7,武蔵引田,大塚,2,76,84
ＪＲ五日市線,3.3,武蔵増戸,大塚,2,78,86
ＪＲ五日市線,3.0,武蔵五日市,大塚,2,84,92
ＪＲ武蔵野線,5.2,府中本町,大塚,1,141,149
ＪＲ武蔵野線,5.0,北府中,大塚,1,139,147
ＪＲ武蔵野線,5.0,西国分寺,大塚,1,47,55
ＪＲ武蔵野線,4.8,新小平,大塚,2,52,60
ＪＲ武蔵野線,4.1,新秋津,大塚,1,46,54
ＪＲ武蔵野線,4.4,東所沢,大塚,1,125,133
ＪＲ武蔵野線,4.0,新座,大塚,1,121,129
ＪＲ武蔵野線,4.7,北朝霞,大塚,1,31,39
ＪＲ武蔵野線,4.6,西浦和,大塚,1,113,121
ＪＲ武蔵野線,4.9,武蔵浦和,大塚,1,30,38
ＪＲ武蔵野線,5.2,南浦和,大塚,1,30,38
ＪＲ武蔵野線,5.7,東浦和,大塚,1,104,112
ＪＲ武蔵野線,6.0,東川口,大塚,1,39,47
ＪＲ武蔵野線,5.0,南越谷,大塚,1,64,72
ＪＲ武蔵野線,6.1,越谷レイクタウン,大塚,1,93,101
ＪＲ武蔵野線,5.8,吉川,大塚,1,91,99
ＪＲ武蔵野線,5.5,吉川美南,大塚,1,89,97
ＪＲ武蔵野線,5.2,新三郷,大塚,1,87,95
ＪＲ武蔵野線,6.5,三郷,大塚,3,257,265
ＪＲ武蔵野線,5.0,南流山,大塚,1,50,58
ＪＲ武蔵野線,4.6,新松戸,大塚,1,41,49
ＪＲ武蔵野線,5.0,新八柱,大塚,1,75,83
ＪＲ武蔵野線,6.3,東松戸,大塚,1,73,81
ＪＲ武蔵野線,4.5,市川大野,大塚,1,70,78
ＪＲ武蔵野線,5.3,船橋法典,大塚,1,67,75
ＪＲ武蔵野線,6.1,西船橋,大塚,1,49,57
ＪＲ八高線,3.8,八王子,大塚,1,53,61
ＪＲ八高線,3.2,北八王子,大塚,2,67,75
ＪＲ八高線,3.2,小宮,大塚,2,74,82
ＪＲ八高線,4.5,拝島,大塚,1,58,66
ＪＲ八高線,3.5,東福生,大塚,2,64,72
ＪＲ八高線,3.8,箱根ケ崎,大塚,2,68,76
ＪＲ八高線,2.9,金子,大塚,2,77,85
ＪＲ八高線,3.7,東飯能,大塚,2,70,78
ＪＲ八高線,5.0,高麗川,大塚,2,80,88
ＪＲ八高線,3.2,毛呂,大塚,3,94,102
ＪＲ八高線,3.8,越生,大塚,2,76,84
ＪＲ八高線,3.8,明覚,大塚,2,94,102
ＪＲ八高線,3.8,小川町,大塚,1,27,35
ＪＲ八高線,3.3,竹沢,大塚,2,93,101
ＪＲ八高線,4.0,折原,大塚,2,98,106
ＪＲ八高線,4.5,寄居,大塚,2,100,108
ＪＲ八高線,4.0,用土,大塚,2,110,118
ＪＲ八高線,2.8,松久,大塚,2,114,122
ＪＲ八高線,3.6,児玉,大塚,2,110,118
ＪＲ八高線,3.4,丹荘,大塚,2,105,113
ＪＲ八高線,2.0,群馬藤岡,大塚,2,96,104
ＪＲ八高線,3.3,北藤岡,大塚,2,91,99
ＪＲ八高線,4.3,倉賀野,大塚,1,107,115
ＪＲ八高線,4.5,高崎,大塚,1,71,79
ＪＲ埼京線,3.9,羽沢横浜国大,大塚,1,55,63
ＪＲ埼京線,6.3,武蔵小杉,大塚,1,35,43
ＪＲ埼京線,7.7,西大井,大塚,1,29,37
ＪＲ埼京線,8.2,大崎,大塚,0,27,35
