line,price,from,to,trans,min,train+walk_min
JR山手線,7.9,新大久保,内幸町,1,17,30
JR山手線,7.6,高田馬場,内幸町,1,19,32
JR山手線,7.2,目白,内幸町,1,21,34
JR山手線,7.3,池袋,内幸町,1,20,33
JR山手線,7.5,大塚,内幸町,1,28,41
JR山手線,7.7,巣鴨,内幸町,1,27,40
JR山手線,7.3,駒込,内幸町,2,30,43
JR山手線,7.0,田端,内幸町,2,31,44
JR山手線,7.2,西日暮里,内幸町,1,20,33
JR山手線,7.7,日暮里,内幸町,1,28,41
JR山手線,7.7,鶯谷,内幸町,1,25,38
JR山手線,8.2,上野,内幸町,1,22,35
JR山手線,8.9,御徒町,内幸町,1,25,38
JR山手線,9.5,秋葉原,内幸町,1,18,31
JR山手線,10.1,神田,内幸町,1,16,29
JR山手線,9.3,東京,内幸町,0,13,26
JR山手線,11.8,有楽町,内幸町,0,10,23
JR山手線,11.4,新橋,内幸町,0,14,27
JR山手線,10.9,浜松町,内幸町,0,9,22
JR山手線,10.1,田町,内幸町,0,12,25
JR山手線,9.3,高輪ゲートウェイ,内幸町,1,21,34
JR山手線,9.1,品川,内幸町,1,21,34
JR川越線,6.5,大宮,内幸町,2,54,67
JR川越線,4.2,日進,内幸町,2,169,182
JR川越線,4.9,西大宮,内幸町,2,64,77
JR川越線,5.1,指扇,内幸町,2,66,79
JR川越線,3.1,南古谷,内幸町,2,71,84
JR川越線,5.0,川越,内幸町,2,77,90
JR川越線,4.0,西川越,内幸町,2,92,105
JR川越線,3.0,的場,内幸町,2,95,108
JR川越線,2.2,笠幡,内幸町,2,101,114
JR川越線,3.6,武蔵高萩,内幸町,2,95,108
JR川越線,5.0,高麗川,内幸町,2,89,102
JR常磐線,6.2,山下,内幸町,2,571,584
JR常磐線,4.0,大津港,内幸町,2,505,518
JR常磐線,3.1,磯原,内幸町,2,499,512
JR常磐線,1.9,南中郷,内幸町,2,495,508
JR常磐線,1.9,高萩,内幸町,2,166,179
JR常磐線,3.8,十王,内幸町,2,188,201
JR常磐線,2.8,小木津,内幸町,2,184,197
JR常磐線,3.4,日立,内幸町,2,156,169
JR常磐線,3.5,常陸多賀,内幸町,2,151,164
JR常磐線,3.5,大甕,内幸町,2,147,160
JR常磐線,4.1,東海,内幸町,2,142,155
JR常磐線,4.7,佐和,内幸町,2,160,173
JR常磐線,4.7,勝田,内幸町,2,135,148
JR常磐線,3.8,水戸,内幸町,2,129,142
JR常磐線,3.5,赤塚,内幸町,2,131,144
JR常磐線,2.8,内原,内幸町,2,126,139
JR常磐線,2.9,友部,内幸町,2,122,135
JR常磐線,2.5,岩間,内幸町,2,117,130
JR常磐線,2.8,羽鳥,内幸町,2,112,125
JR常磐線,2.6,石岡,内幸町,2,107,120
JR常磐線,2.5,高浜,内幸町,2,775,788
JR常磐線,3.0,神立,内幸町,2,98,111
