line,price,from,to,trans,min,train+walk_min
JR埼京線,4.9,中浦和,桜田門,2,46,62
JR埼京線,4.9,武蔵浦和,桜田門,2,43,59
JR埼京線,5.4,北戸田,桜田門,2,40,56
JR埼京線,5.3,戸田,桜田門,2,38,54
JR埼京線,5.0,戸田公園,桜田門,2,36,52
JR埼京線,6.1,浮間舟渡,桜田門,2,33,49
JR埼京線,6.4,北赤羽,桜田門,2,31,47
JR埼京線,7.0,赤羽,桜田門,1,28,44
JR埼京線,6.5,十条,桜田門,1,26,42
JR埼京線,6.8,板橋,桜田門,1,23,39
JR埼京線,7.3,池袋,桜田門,1,20,36
JR埼京線,8.2,新宿,桜田門,0,4,20
JR埼京線,11.0,渋谷,桜田門,1,18,34
JR埼京線,11.0,恵比寿,桜田門,0,1,17
JR埼京線,8.2,大崎,桜田門,0,9,25
JR埼京線,7.7,西大井,桜田門,0,14,30
JR埼京線,6.3,武蔵小杉,桜田門,1,17,33
JR埼京線,3.9,羽沢横浜国大,桜田門,2,37,53
JR外房線,6.0,千葉,桜田門,2,73,89
JR外房線,6.1,本千葉,桜田門,2,73,89
JR外房線,5.3,蘇我,桜田門,2,58,74
JR外房線,4.3,鎌取,桜田門,2,67,83
JR外房線,2.7,誉田,桜田門,2,71,87
JR外房線,3.3,土気,桜田門,2,82,98
JR外房線,3.2,大網,桜田門,2,87,103
JR外房線,2.5,永田,桜田門,2,90,106
JR外房線,2.7,本納,桜田門,2,93,109
JR外房線,2.4,新茂原,桜田門,2,97,113
JR外房線,3.3,茂原,桜田門,2,98,114
JR外房線,3.2,八積,桜田門,2,105,121
JR外房線,3.2,上総一ノ宮,桜田門,2,105,121
JR外房線,4.0,東浪見,桜田門,2,111,127
JR外房線,4.0,太東,桜田門,2,114,130
JR外房線,4.3,長者町,桜田門,2,118,134
JR外房線,4.0,三門,桜田門,2,120,136
JR外房線,3.4,大原,桜田門,2,124,140
JR外房線,4.0,浪花,桜田門,2,129,145
JR外房線,4.0,御宿,桜田門,2,134,150
JR外房線,4.6,勝浦,桜田門,2,140,156
JR外房線,4.0,鵜原,桜田門,2,155,171
JR外房線,4.0,上総興津,桜田門,2,159,175
JR外房線,4.0,安房小湊,桜田門,2,169,185
JR外房線,4.0,安房天津,桜田門,2,173,189
JR外房線,9.4,安房鴨川,桜田門,2,167,183
JR宇都宮線,3.6,那須塩原,桜田門,2,104,120
JR宇都宮線,2.5,矢板,桜田門,2,137,153
JR宇都宮線,2.9,片岡,桜田門,2,132,148
JR宇都宮線,3.3,蒲須坂,桜田門,2,127,143
JR宇都宮線,3.6,氏家,桜田門,2,123,139
JR宇都宮線,4.7,宝積寺,桜田門,2,117,133
JR宇都宮線,4.6,岡本,桜田門,2,217,233
JR宇都宮線,4.4,宇都宮,桜田門,2,92,108
JR宇都宮線,4.7,雀宮,桜田門,2,135,151
JR宇都宮線,3.6,石橋,桜田門,2,299,315
JR宇都宮線,3.5,自治医大,桜田門,2,124,140
JR宇都宮線,2.8,小山,桜田門,2,80,96
JR宇都宮線,3.2,間々田,桜田門,2,103,119
JR宇都宮線,3.6,野木,桜田門,2,98,114
JR宇都宮線,3.2,古河,桜田門,2,94,110
JR宇都宮線,3.7,栗橋,桜田門,2,87,103
JR宇都宮線,4.0,東鷲宮,桜田門,2,82,98
JR宇都宮線,4.0,久喜,桜田門,2,79,95
JR宇都宮線,5.5,新白岡,桜田門,2,76,92
