line,price,from,to,trans,min
湘南新宿ライン高海,8.3,辻堂,渋谷,0,56
東京メトロ銀座線,19.8,上野,渋谷,0,28
東京メトロ銀座線,19.6,稲荷町,渋谷,0,29
東京メトロ銀座線,19.8,田原町,渋谷,0,31
東京メトロ銀座線,18.0,浅草,渋谷,0,33
東京メトロ丸ノ内線,19.6,池袋,渋谷,0,11
東京メトロ丸ノ内線,18.6,新大塚,渋谷,1,19
東京メトロ丸ノ内線,18.8,中野坂上,渋谷,0,40
東京メトロ丸ノ内線,18.2,中野新橋,渋谷,1,19
東京メトロ丸ノ内線,17.3,中野富士見町,渋谷,0,47
東京メトロ丸ノ内線,16.5,方南町,渋谷,0,41
東京メトロ丸ノ内線,17.3,新中野,渋谷,0,51
東京メトロ丸ノ内線,17.6,東高円寺,渋谷,0,50
東京メトロ丸ノ内線,17.2,新高円寺,渋谷,0,50
東京メトロ丸ノ内線,17.3,南阿佐ケ谷,渋谷,0,53
東京メトロ丸ノ内線,15.5,荻窪,渋谷,1,20
東京メトロ日比谷線,19.8,上野,渋谷,0,28
東京メトロ日比谷線,17.8,入谷,渋谷,1,37
東京メトロ日比谷線,15.7,三ノ輪,渋谷,1,39
東京メトロ日比谷線,16.7,南千住,渋谷,1,38
東京メトロ日比谷線,14.3,北千住,渋谷,0,42
東京メトロ東西線,17.2,中野,渋谷,0,45
東京メトロ東西線,17.0,落合,渋谷,1,21
東京メトロ東西線,17.2,門前仲町,渋谷,1,26
東京メトロ東西線,15.2,木場,渋谷,1,28
東京メトロ東西線,15.6,東陽町,渋谷,1,29
東京メトロ東西線,14.2,南砂町,渋谷,1,33
東京メトロ東西線,11.8,西葛西,渋谷,1,36
東京メトロ東西線,11.5,葛西,渋谷,1,38
東京メトロ東西線,11.3,浦安,渋谷,1,37
東京メトロ東西線,10.0,南行徳,渋谷,1,43
東京メトロ東西線,10.0,行徳,渋谷,1,45
東京メトロ東西線,10.8,妙典,渋谷,1,47
東京メトロ東西線,9.5,原木中山,渋谷,1,50
東京メトロ東西線,9.5,西船橋,渋谷,1,44
東京メトロ千代田線,18.6,千駄木,渋谷,1,28
東京メトロ千代田線,17.2,西日暮里,渋谷,0,27
東京メトロ千代田線,15.1,町屋,渋谷,1,36
東京メトロ千代田線,14.3,北千住,渋谷,0,42
東京メトロ千代田線,10.4,綾瀬,渋谷,1,39
東京メトロ千代田線,10.2,北綾瀬,渋谷,1,47
東京メトロ有楽町線,19.8,新木場,渋谷,0,27
東京メトロ有楽町線,19.5,護国寺,渋谷,1,20
東京メトロ有楽町線,19.6,池袋,渋谷,0,11
東京メトロ有楽町線,17.0,要町,渋谷,0,22
