line,station,price
JR常磐線,石岡,
JR常磐線,高浜,
JR常磐線,神立,
JR常磐線,土浦,
JR常磐線,荒川沖,
JR常磐線,ひたち野うしく,
JR常磐線,牛久,
JR常磐線,佐貫,
JR常磐線,藤代,
JR常磐線,取手,
JR常磐線,天王台,
JR常磐線,我孫子,
JR常磐線,柏,
JR常磐線,松戸,
JR常磐線,北千住,
JR常磐線,南千住,
JR常磐線,三河島,
JR常磐線,日暮里,
JR常磐線,上野,
JR常磐線各駅停車,綾瀬,
JR常磐線各駅停車,亀有,
JR常磐線各駅停車,金町,
JR常磐線各駅停車,松戸,
JR常磐線各駅停車,北松戸,
JR常磐線各駅停車,馬橋,
JR常磐線各駅停車,新松戸,
JR常磐線各駅停車,北小金,
JR常磐線各駅停車,南柏,
JR常磐線各駅停車,柏,
JR常磐線各駅停車,北柏,
JR常磐線各駅停車,我孫子,
JR御殿場線,国府津,
JR御殿場線,下曽我,
JR御殿場線,上大井,
JR御殿場線,相模金子,
JR御殿場線,松田,
JR御殿場線,東山北,
JR御殿場線,山北,
JR御殿場線,谷峨,
JR御殿場線,駿河小山,
JR御殿場線,足柄,
JR御殿場線,御殿場,
JR御殿場線,南御殿場,
JR御殿場線,富士岡,
JR御殿場線,岩波,
JR御殿場線,裾野,
JR御殿場線,長泉なめり,
JR御殿場線,下土狩,
JR御殿場線,大岡,
JR御殿場線,沼津,
JR成田線,佐倉,
JR成田線,酒々井,
JR成田線,成田,
JR成田線,久住,
JR成田線,滑河,
JR成田線,下総神崎,
JR成田線,大戸,
JR成田線,佐原,
JR成田線,香取,
JR成田線,水郷,
JR成田線,小見川,
JR成田線,笹川,
JR成田線,下総橘,
JR成田線,下総豊里,
JR成田線,椎柴,
JR成田線,松岸,
JR成田線,銚子,
JR日光線,宇都宮,
JR日光線,鶴田,
JR日光線,鹿沼,
JR日光線,文挟,
JR日光線,下野大沢,
JR日光線,今市,
JR日光線,日光,
JR東海道線,東京,
JR東海道線,新橋,
JR東海道線,品川,
JR東海道線,川崎,
JR東海道線,横浜,
JR東海道線,戸塚,
JR東海道線,大船,
JR東海道線,藤沢,
JR東海道線,辻堂,
JR東海道線,茅ケ崎,
JR東海道線,平塚,
JR東海道線,大磯,
JR東海道線,二宮,
JR東海道線,国府津,
JR東海道線,鴨宮,
JR東海道線,小田原,
JR東海道線,早川,
JR東海道線,根府川,
JR東海道線,真鶴,
JR東海道線,湯河原,
JR東海道線,熱海,
JR東金線,大網,
JR東金線,福俵,
JR東金線,東金,
JR東金線,求名,
JR東金線,成東,
JR根岸線,大船,
JR根岸線,本郷台,
JR根岸線,港南台,
JR根岸線,洋光台,
JR根岸線,新杉田,
JR根岸線,磯子,
JR根岸線,根岸,
JR根岸線,山手,
JR根岸線,石川町,
JR根岸線,関内,
JR根岸線,桜木町,
JR根岸線,横浜,
JR横浜線,八王子,
JR横浜線,片倉,
JR横浜線,八王子みなみ野,
JR横浜線,相原,
JR横浜線,橋本,
JR横浜線,相模原,
JR横浜線,矢部,
JR横浜線,淵野辺,
JR横浜線,古淵,
JR横浜線,町田,
JR横浜線,成瀬,
JR横浜線,長津田,
JR横浜線,十日市場,
JR横浜線,中山,
JR横浜線,鴨居,
JR横浜線,小机,
JR横浜線,新横浜,
JR横浜線,菊名,
JR横浜線,大口,
JR横浜線,東神奈川,
JR横須賀線,東京,
JR横須賀線,新橋,
JR横須賀線,品川,
JR横須賀線,西大井,
JR横須賀線,武蔵小杉,
JR横須賀線,新川崎,
JR横須賀線,横浜,
JR横須賀線,保土ケ谷,
JR横須賀線,東戸塚,
JR横須賀線,戸塚,
JR横須賀線,大船,
JR横須賀線,北鎌倉,
JR横須賀線,鎌倉,
JR横須賀線,逗子,
JR横須賀線,東逗子,
JR横須賀線,田浦,
JR横須賀線,横須賀,
JR横須賀線,衣笠,
JR横須賀線,久里浜,
JR武蔵野線,府中本町,
JR武蔵野線,北府中,
JR武蔵野線,西国分寺,
JR武蔵野線,新小平,
JR武蔵野線,新秋津,
JR武蔵野線,東所沢,
JR武蔵野線,新座,
JR武蔵野線,北朝霞,
JR武蔵野線,西浦和,
JR武蔵野線,武蔵浦和,
JR武蔵野線,南浦和,
JR武蔵野線,東浦和,
JR武蔵野線,東川口,
JR武蔵野線,南越谷,
JR武蔵野線,越谷レイクタウン,
JR武蔵野線,吉川,
JR武蔵野線,吉川美南,
JR武蔵野線,新三郷,
JR武蔵野線,三郷,
JR武蔵野線,南流山,
JR武蔵野線,新松戸,
JR武蔵野線,新八柱,
JR武蔵野線,東松戸,
JR武蔵野線,市川大野,
JR武蔵野線,船橋法典,
JR武蔵野線,西船橋,
JR水戸線,小山,
JR水戸線,小田林,
JR水戸線,結城,
JR水戸線,東結城,
JR水戸線,川島,
JR水戸線,玉戸,
JR水戸線,下館,
JR水戸線,新治,
JR水戸線,大和,
JR水戸線,岩瀬,
JR水戸線,羽黒,
JR水戸線,福原,
JR水戸線,稲田,
JR水戸線,笠間,
JR水戸線,宍戸,
JR水戸線,友部,
JR湘南新宿ライン（宇都宮線・横須賀線）,大宮,
JR湘南新宿ライン（宇都宮線・横須賀線）,浦和,
JR湘南新宿ライン（宇都宮線・横須賀線）,赤羽,
JR湘南新宿ライン（宇都宮線・横須賀線）,池袋,
JR湘南新宿ライン（宇都宮線・横須賀線）,新宿,
JR湘南新宿ライン（宇都宮線・横須賀線）,渋谷,
JR湘南新宿ライン（宇都宮線・横須賀線）,恵比寿,
JR湘南新宿ライン（宇都宮線・横須賀線）,大崎,
JR湘南新宿ライン（宇都宮線・横須賀線）,西大井駅,
JR湘南新宿ライン（宇都宮線・横須賀線）,武蔵小杉,
JR湘南新宿ライン（宇都宮線・横須賀線）,新川崎,
JR湘南新宿ライン（宇都宮線・横須賀線）,横浜,
JR湘南新宿ライン（高崎線・東海道線）,大宮,
JR湘南新宿ライン（高崎線・東海道線）,浦和,
JR湘南新宿ライン（高崎線・東海道線）,赤羽,
JR湘南新宿ライン（高崎線・東海道線）,池袋,
JR湘南新宿ライン（高崎線・東海道線）,新宿,
JR湘南新宿ライン（高崎線・東海道線）,渋谷,
JR湘南新宿ライン（高崎線・東海道線）,恵比寿,
JR湘南新宿ライン（高崎線・東海道線）,大崎,
JR湘南新宿ライン（高崎線・東海道線）,西大井,
JR湘南新宿ライン（高崎線・東海道線）,武蔵小杉,
JR湘南新宿ライン（高崎線・東海道線）,新川崎,
JR湘南新宿ライン（高崎線・東海道線）,横浜,
JR湘南新宿ライン（高崎線・東海道線）,保土ケ谷,
JR湘南新宿ライン（高崎線・東海道線）,東戸塚,
JR湘南新宿ライン（高崎線・東海道線）,戸塚,
JR湘南新宿ライン（高崎線・東海道線）,大船,
JR烏山線,宝積寺,
JR烏山線,下野花岡,
JR烏山線,仁井田,
JR烏山線,鴻野山,
JR烏山線,大金,
JR烏山線,小塙,
JR烏山線,滝,
JR烏山線,烏山,
JR相模線,橋本,
