line,station,price
ＪＲ総武線,荻窪,6.6
ＪＲ総武線,西荻窪,6.6
ＪＲ総武線,吉祥寺,6.5
ＪＲ総武線,三鷹,6.5
ＪＲ総武線快速,東京,9.3
ＪＲ総武線快速,新日本橋,9.7
ＪＲ総武線快速,馬喰町,9.2
ＪＲ総武線快速,錦糸町,8.3
ＪＲ総武線快速,新小岩,6.3
ＪＲ総武線快速,市川,6.4
ＪＲ総武線快速,船橋,6.0
ＪＲ総武線快速,津田沼,4.8
ＪＲ総武線快速,稲毛,5.5
ＪＲ総武線快速,千葉,6.0
ＪＲ京葉線,東京,9.3
ＪＲ京葉線,八丁堀,10.3
ＪＲ京葉線,越中島,9.0
ＪＲ京葉線,潮見,7.9
ＪＲ京葉線,新木場,9.3
ＪＲ京葉線,葛西臨海公園,5.6
ＪＲ京葉線,舞浜,5.0
ＪＲ京葉線,新浦安,5.2
ＪＲ京葉線,市川塩浜,4.8
ＪＲ京葉線,西船橋,6.1
ＪＲ京葉線,二俣新町,4.4
ＪＲ京葉線,南船橋,4.7
ＪＲ京葉線,新習志野,6.0
ＪＲ京葉線,幕張豊砂,6.9
ＪＲ京葉線,海浜幕張,6.0
ＪＲ京葉線,検見川浜,5.5
ＪＲ京葉線,稲毛海岸,6.4
ＪＲ京葉線,千葉みなと,6.3
ＪＲ京葉線,蘇我,5.3
湘南新宿ライン宇須,宇都宮,4.4
湘南新宿ライン宇須,雀宮,4.7
湘南新宿ライン宇須,石橋,3.6
湘南新宿ライン宇須,自治医大,3.5
湘南新宿ライン宇須,小金井,3.2
湘南新宿ライン宇須,小山,2.8
湘南新宿ライン宇須,間々田,3.2
湘南新宿ライン宇須,野木,3.6
湘南新宿ライン宇須,古河,3.2
湘南新宿ライン宇須,栗橋,3.7
湘南新宿ライン宇須,東鷲宮,4.0
湘南新宿ライン宇須,久喜,4.0
湘南新宿ライン宇須,新白岡,5.5
湘南新宿ライン宇須,白岡,5.6
湘南新宿ライン宇須,蓮田,5.1
湘南新宿ライン宇須,東大宮,4.4
湘南新宿ライン宇須,土呂,4.4
湘南新宿ライン宇須,大宮,6.5
湘南新宿ライン宇須,浦和,5.7
湘南新宿ライン宇須,赤羽,7.0
湘南新宿ライン宇須,池袋,7.3
湘南新宿ライン宇須,新宿,8.2
湘南新宿ライン宇須,渋谷,11.0
湘南新宿ライン宇須,恵比寿,11.0
湘南新宿ライン宇須,大崎,8.2
湘南新宿ライン宇須,西大井,7.7
湘南新宿ライン宇須,武蔵小杉,6.3
湘南新宿ライン宇須,新川崎,6.0
湘南新宿ライン宇須,横浜,6.8
湘南新宿ライン宇須,保土ケ谷,4.8
湘南新宿ライン宇須,東戸塚,5.2
湘南新宿ライン宇須,戸塚,5.1
湘南新宿ライン宇須,大船,5.5
湘南新宿ライン宇須,北鎌倉,7.2
湘南新宿ライン宇須,鎌倉,7.4
湘南新宿ライン宇須,逗子,7.3
湘南新宿ライン高海,前橋,3.4
湘南新宿ライン高海,新前橋,3.5
湘南新宿ライン高海,井野,3.5
湘南新宿ライン高海,高崎問屋町,4.0
湘南新宿ライン高海,高崎,4.5
湘南新宿ライン高海,倉賀野,4.3
湘南新宿ライン高海,新町,3.3
湘南新宿ライン高海,神保原,3.6
湘南新宿ライン高海,本庄,4.4
湘南新宿ライン高海,岡部,3.2
湘南新宿ライン高海,深谷,4.3
湘南新宿ライン高海,籠原,3.8
湘南新宿ライン高海,熊谷,3.3
湘南新宿ライン高海,行田,2.9
湘南新宿ライン高海,吹上,3.6
湘南新宿ライン高海,北鴻巣,3.6
湘南新宿ライン高海,鴻巣,3.9
湘南新宿ライン高海,北本,4.0
湘南新宿ライン高海,桶川,4.2
湘南新宿ライン高海,北上尾,5.0
湘南新宿ライン高海,上尾,5.0
湘南新宿ライン高海,宮原,4.3
湘南新宿ライン高海,大宮,6.5
湘南新宿ライン高海,浦和,5.7
湘南新宿ライン高海,赤羽,7.0
湘南新宿ライン高海,池袋,7.3
湘南新宿ライン高海,新宿,8.2
湘南新宿ライン高海,渋谷,11.0
湘南新宿ライン高海,恵比寿,11.0
湘南新宿ライン高海,大崎,8.2
湘南新宿ライン高海,武蔵小杉,6.3
湘南新宿ライン高海,横浜,6.8
湘南新宿ライン高海,戸塚,5.1
湘南新宿ライン高海,大船,5.5
湘南新宿ライン高海,藤沢,5.9
湘南新宿ライン高海,辻堂,6.1
湘南新宿ライン高海,茅ケ崎,5.2
湘南新宿ライン高海,平塚,4.1
湘南新宿ライン高海,大磯,3.4
