line,from,to,trans,min,lat,lng,price,walk_min
JR南武線,尻手,東京,1,27,35.5311934,139.6844966,10.4,2
JR南武線,川崎,東京,0,20,35.5313654,139.696889,10.0,2
JR埼京線,北与野,東京,1,45,35.8907795,139.6286808,10.4,2
JR埼京線,与野本町,東京,1,47,35.88088,139.62602,8.2,2
JR埼京線,南与野,東京,1,46,35.8674942,139.6311953,8.3,2
JR埼京線,中浦和,東京,1,44,35.8538,139.637353,8.8,2
JR埼京線,武蔵浦和,東京,0,87,35.84595729999999,139.6476293,8.9,2
JR埼京線,北戸田,東京,1,34,35.827581,139.660269,8.3,2
JR埼京線,戸田公園,東京,1,29,35.8080807,139.6780402,8.5,2
JR埼京線,浮間舟渡,東京,1,26,35.7912024,139.6914026,9.3,2
JR埼京線,北赤羽,東京,1,24,35.7866831,139.706194,10.3,2
JR埼京線,赤羽,東京,0,18,35.7866831,139.706194,10.3,2
JR埼京線,十条,東京,1,27,35.760257,139.7222387,11.4,2
JR埼京線,板橋,東京,0,37,35.7454959,139.7197748,12.1,2
JR埼京線,池袋,東京,0,18,35.7295028,139.7109001,13.9,2
JR埼京線,新宿,東京,0,13,35.6896067,139.7005713,18.9,2
JR埼京線,渋谷,東京,0,27,35.6580339,139.7016358,22.3,2
JR埼京線,恵比寿,東京,0,25,35.6467145,139.7100818,21.6,2
JR埼京線,大崎,東京,0,17,35.6198513,139.7281892,16.8,2
JR埼京線,西大井,東京,0,13,35.60179189999999,139.7218021,13.9,2
JR埼京線,武蔵小杉,東京,0,18,35.5766335,139.659466,12.0,2
JR埼京線,羽沢横浜国大,東京,1,31,35.48117,139.5860839,8.0,2
JR外房線,千葉,東京,0,41,35.6129259,140.1134781,8.1,2
JR外房線,本千葉,東京,0,51,35.6018503,140.1207196,7.5,2
JR外房線,蘇我,東京,0,37,35.5814199,140.1311605,7.5,2
JR外房線,鎌取,東京,0,60,35.5626526,140.1787359,7.0,2
JR外房線,誉田,東京,0,64,35.54700589999999,140.2138166,6.7,2
JR外房線,土気,東京,0,63,35.530742,140.269841,5.8,2
JR外房線,大網,東京,0,68,35.522522,140.311032,4.8,2
JR外房線,永田,東京,0,14,35.5026351,140.3110883,4.6,2
JR外房線,本納,東京,0,89,35.482054,140.307534,5.1,2
JR外房線,新茂原,東京,0,93,35.4494741,140.2996748,4.8,2
JR外房線,茂原,東京,0,77,35.4494741,140.2996748,4.8,2
JR外房線,八積,東京,0,100,35.4040082,140.3453672,4.5,2
JR外房線,上総一ノ宮,東京,0,73,35.3736839,140.3650207,5.9,2
JR外房線,東浪見,東京,1,95,35.34714170000001,140.376705,5.0,2
JR外房線,太東,東京,1,99,35.3201019,140.3812565,4.7,2
