line,from,to,trans,min,lat,lng,price,walk_min
JR内房線,浜野,大塚,1,91,35.5520062,140.1320503,7.0,8
JR内房線,八幡宿,大塚,1,93,35.5363502,140.1200926,6.1,8
JR内房線,五井,大塚,1,88,35.5133059,140.0896418,5.6,8
JR内房線,姉ケ崎,大塚,1,94,35.4785957,140.042129,5.9,8
JR内房線,袖ケ浦,大塚,1,111,35.4321885,139.9578287,6.8,8
JR内房線,巌根,大塚,1,114,35.414552,139.933679,5.3,8
JR内房線,木更津,大塚,1,105,35.3815785,139.926229,6.5,8
JR内房線,君津,大塚,1,125,35.3336671,139.8950422,4.6,8
JR内房線,青堀,大塚,2,120,35.3305311,139.8589388,4.9,8
JR内房線,大貫,大塚,2,125,35.2917576,139.8556351,4.7,8
JR内房線,佐貫町,大塚,2,129,35.2606378,139.8760935,4.7,8
JR内房線,上総湊,大塚,2,134,35.2222772,139.8712827,4.7,8
JR内房線,竹岡,大塚,2,140,35.1975452,139.8300299,4.7,8
JR内房線,浜金谷,大塚,2,145,35.1681316,139.8222539,4.7,8
JR内房線,安房勝山,大塚,2,153,35.1140268,139.833394,11.2,8
JR内房線,岩井,大塚,2,156,35.0932796,139.8498934,4.7,8
JR内房線,富浦,大塚,3,454,35.0460623,139.837813,4.7,8
JR内房線,那古船形,大塚,2,165,35.02900899999999,139.8513958,5.7,8
JR内房線,館山,大塚,2,170,34.9959574,139.8618962,6.2,8
JR内房線,九重,大塚,2,176,34.997678,139.9111008,4.7,8
JR内房線,千倉,大塚,2,182,34.9767087,139.9547124,5.3,8
JR内房線,江見,大塚,3,459,35.0625108,140.0611269,5.3,8
JR内房線,太海,大塚,3,465,35.0814819,140.096151,4.7,8
JR南武線,立川,大塚,1,48,35.6979144,139.4137408,8.8,8
JR南武線,西国立,大塚,2,53,35.693459,139.4242584,9.2,8
JR南武線,矢川,大塚,2,55,35.685063,139.431572,8.4,8
JR南武線,谷保,大塚,2,58,35.68137,139.446738,8.3,8
JR南武線,西府,大塚,2,59,35.6709726,139.4573727,8.0,8
JR南武線,分倍河原,大塚,1,54,35.6685677,139.46874,8.9,8
JR南武線,府中本町,大塚,1,148,35.6662815,139.4770873,9.8,8
JR南武線,南多摩,大塚,2,59,35.6492761,139.4899059,8.5,8
JR南武線,稲城長沼,大塚,2,54,35.644292,139.502568,8.2,8
JR南武線,矢野口,大塚,2,52,35.6417094,139.5204551,8.3,8
