line,price,from,to,trans,min
JR宇都宮線,6.5,宇都宮,大手町,0,73
JR宇都宮線,5.7,雀宮,大手町,0,131
JR宇都宮線,4.8,石橋,大手町,2,216
JR宇都宮線,5.2,自治医大,大手町,1,87
JR宇都宮線,5.4,小金井,大手町,0,119
JR宇都宮線,4.8,小山,大手町,0,62
JR宇都宮線,5.4,間々田,大手町,0,104
JR宇都宮線,4.5,野木,大手町,0,100
JR宇都宮線,4.3,古河,大手町,0,96
JR宇都宮線,5.3,栗橋,大手町,0,89
JR宇都宮線,4.9,東鷲宮,大手町,0,84
JR宇都宮線,5.1,久喜,大手町,0,80
JR宇都宮線,6.5,新白岡,大手町,0,77
JR宇都宮線,6.2,白岡,大手町,0,73
JR宇都宮線,5.8,蓮田,大手町,0,69
JR宇都宮線,6.3,東大宮,大手町,0,64
JR宇都宮線,7.5,土呂,大手町,0,61
JR宇都宮線,11.0,さいたま新都心,大手町,0,51
JR宇都宮線,10.3,浦和,大手町,0,46
JR宇都宮線,12.0,赤羽,大手町,0,36
JR宇都宮線,11.0,尾久,大手町,0,31
JR宇都宮線,15.5,上野,大手町,0,20
JR山手線,16.8,大崎,大手町,0,32
JR山手線,17.8,五反田,大手町,0,34
JR山手線,19.0,目黒,大手町,0,17
JR山手線,21.6,恵比寿,大手町,0,40
JR山手線,22.3,渋谷,大手町,0,17
JR山手線,23.5,原宿,大手町,0,20
JR山手線,18.5,代々木,大手町,0,47
JR山手線,18.9,新宿,大手町,0,26
JR山手線,15.4,新大久保,大手町,0,48
JR山手線,14.5,高田馬場,大手町,0,15
JR山手線,14.5,目白,大手町,0,44
JR山手線,13.9,池袋,大手町,0,17
JR山手線,14.2,大塚,大手町,0,38
JR山手線,13.8,巣鴨,大手町,0,12
JR山手線,13.7,駒込,大手町,0,34
JR山手線,11.4,田端,大手町,0,32
JR山手線,12.0,西日暮里,大手町,0,11
JR山手線,12.6,日暮里,大手町,0,28
JR山手線,13.4,鶯谷,大手町,0,26
JR山手線,15.5,上野,大手町,0,20
JR山手線,16.0,御徒町,大手町,0,22
JR山手線,17.0,秋葉原,大手町,0,19
JR山手線,17.7,神田,大手町,0,17
JR山手線,18.8,東京,大手町,0,1
JR山手線,18.7,有楽町,大手町,0,7
JR山手線,22.7,新橋,大手町,0,12
JR山手線,22.4,浜松町,大手町,0,22
JR山手線,19.0,田町,大手町,0,18
JR山手線,19.4,高輪ゲートウェイ,大手町,0,28
JR山手線,18.2,品川,大手町,0,23
JR川越線,7.0,日進,大手町,4,731
JR川越線,7.5,西大宮,大手町,1,54
JR川越線,6.8,指扇,大手町,1,57
JR川越線,6.4,南古谷,大手町,1,62
JR川越線,6.7,川越,大手町,1,58
JR川越線,4.8,西川越,大手町,2,69
JR川越線,5.7,的場,大手町,2,72
JR川越線,5.5,笠幡,大手町,2,75
JR川越線,3.8,武蔵高萩,大手町,2,79
JR川越線,5.2,高麗川,大手町,1,118
JR常磐線,4.2,大津港,大手町,1,170
JR常磐線,3.3,磯原,大手町,0,155
JR常磐線,4.2,南中郷,大手町,1,160
JR常磐線,4.4,高萩,大手町,0,149
JR常磐線,4.5,十王,大手町,1,151
JR常磐線,5.0,小木津,大手町,1,147
JR常磐線,5.4,日立,大手町,0,138
JR常磐線,5.1,常陸多賀,大手町,0,134
JR常磐線,4.8,大甕,大手町,0,137
JR常磐線,5.1,東海,大手町,1,89
JR常磐線,6.5,佐和,大手町,1,137
JR常磐線,5.8,勝田,大手町,0,120
JR常磐線,5.9,水戸,大手町,0,114
JR常磐線,5.8,赤塚,大手町,1,36
JR常磐線,5.2,内原,大手町,1,124
JR常磐線,4.4,友部,大手町,0,106
JR常磐線,3.0,岩間,大手町,1,113
JR常磐線,3.0,羽鳥,大手町,1,109
JR常磐線,3.0,石岡,大手町,0,95
JR常磐線,4.9,神立,大手町,1,94
JR常磐線,5.4,土浦,大手町,0,84
JR常磐線,5.5,荒川沖,大手町,0,95
JR常磐線,6.0,ひたち野うしく,大手町,0,87
JR常磐線,6.0,牛久,大手町,0,82
JR常磐線,4.8,藤代,大手町,0,74
JR常磐線,4.3,取手,大手町,0,62
JR常磐線,6.0,天王台,大手町,0,58
JR常磐線,7.4,我孫子,大手町,2,230
JR常磐線,8.2,柏,大手町,2,221
JR常磐線,8.5,松戸,大手町,0,33
JR常磐線,10.9,北千住,大手町,0,18
JR常磐線,12.5,南千住,大手町,0,30
JR常磐線,11.9,三河島,大手町,0,27
JR常磐線,12.6,日暮里,大手町,0,28
JR常磐線,15.5,上野,大手町,0,20
JR御殿場線,5.5,国府津,大手町,0,97
JR御殿場線,5.9,下曽我,大手町,2,90
JR御殿場線,5.8,上大井,大手町,1,116
JR御殿場線,5.1,相模金子,大手町,1,119
JR御殿場線,4.9,松田,大手町,1,77
JR御殿場線,4.7,東山北,大手町,1,127
JR御殿場線,4.7,山北,大手町,1,131
JR御殿場線,4.7,谷峨,大手町,1,140
JR成田線,6.7,佐倉,大手町,0,76
JR成田線,6.5,酒々井,大手町,0,90
JR成田線,6.3,成田,大手町,0,97
JR成田線,5.2,久住,大手町,0,105
JR成田線,4.7,滑河,大手町,0,112
JR成田線,4.7,下総神崎,大手町,0,118
JR成田線,5.3,大戸,大手町,0,123
JR成田線,5.0,佐原,大手町,0,127
JR成田線,4.9,香取,大手町,0,132
JR成田線,6.0,水郷,大手町,1,148
JR成田線,6.0,小見川,大手町,1,153
JR成田線,5.8,笹川,大手町,1,159
JR成田線,5.0,下総橘,大手町,1,167
JR成田線,5.1,下総豊里,大手町,1,171
JR成田線,4.3,椎柴,大手町,1,176
JR成田線,4.5,松岸,大手町,1,166
JR成田線,5.6,銚子,大手町,2,152
JR東海道線,18.8,東京,大手町,0,1
JR東海道線,22.7,新橋,大手町,0,12
