line,price,from,to,trans,min
JR埼京線,8.3,北戸田,内幸町,1,49
JR埼京線,8.5,戸田公園,内幸町,1,44
JR埼京線,9.3,浮間舟渡,内幸町,1,41
JR埼京線,10.3,北赤羽,内幸町,1,39
JR埼京線,12.0,赤羽,内幸町,0,32
JR埼京線,11.4,十条,内幸町,1,33
JR埼京線,12.1,板橋,内幸町,0,30
JR埼京線,13.9,池袋,内幸町,0,41
JR埼京線,18.9,新宿,内幸町,0,42
JR埼京線,22.3,渋谷,内幸町,0,23
JR埼京線,21.6,恵比寿,内幸町,0,32
JR埼京線,16.8,大崎,内幸町,0,24
JR埼京線,13.9,西大井,内幸町,0,21
JR埼京線,12.0,武蔵小杉,内幸町,0,26
JR埼京線,8.0,羽沢横浜国大,内幸町,0,44
JR外房線,8.1,千葉,内幸町,0,57
JR外房線,7.5,本千葉,内幸町,0,60
JR外房線,7.5,蘇我,内幸町,0,63
JR外房線,7.0,鎌取,内幸町,0,78
JR外房線,6.7,誉田,内幸町,0,81
JR外房線,5.8,土気,内幸町,0,86
JR外房線,4.8,大網,内幸町,0,91
JR外房線,4.6,永田,内幸町,0,19
JR外房線,5.1,本納,内幸町,1,98
JR外房線,4.8,新茂原,内幸町,1,102
JR外房線,4.5,茂原,内幸町,1,94
JR外房線,4.5,八積,内幸町,1,109
JR外房線,5.9,上総一ノ宮,内幸町,0,106
JR外房線,5.0,東浪見,内幸町,1,112
JR外房線,4.7,太東,内幸町,1,116
JR外房線,4.8,長者町,内幸町,1,119
JR外房線,4.7,三門,内幸町,1,122
JR外房線,4.7,浪花,内幸町,1,150
JR外房線,5.0,御宿,内幸町,1,117
JR外房線,5.4,勝浦,内幸町,1,123
JR外房線,4.7,鵜原,内幸町,1,145
JR外房線,4.7,上総興津,内幸町,1,149
JR外房線,4.7,安房小湊,内幸町,1,159
JR外房線,4.2,安房天津,内幸町,1,163
JR宇都宮線,3.8,矢板,内幸町,2,118
JR宇都宮線,3.1,片岡,内幸町,2,112
JR宇都宮線,3.6,蒲須坂,内幸町,2,108
JR宇都宮線,4.5,氏家,内幸町,2,103
JR宇都宮線,6.0,宝積寺,内幸町,2,98
JR宇都宮線,6.5,宇都宮,内幸町,1,79
JR宇都宮線,5.7,雀宮,内幸町,0,132
JR宇都宮線,4.8,石橋,内幸町,3,215
JR宇都宮線,5.2,自治医大,内幸町,0,121
JR宇都宮線,5.4,小金井,内幸町,0,119
JR宇都宮線,4.8,小山,内幸町,0,110
JR宇都宮線,5.4,間々田,内幸町,0,104
JR宇都宮線,4.5,野木,内幸町,0,100
JR宇都宮線,4.3,古河,内幸町,0,96
JR宇都宮線,5.3,栗橋,内幸町,0,89
JR宇都宮線,4.9,東鷲宮,内幸町,0,84
JR宇都宮線,5.1,久喜,内幸町,0,80
JR宇都宮線,6.5,新白岡,内幸町,0,77
JR宇都宮線,6.2,白岡,内幸町,0,73
JR宇都宮線,5.8,蓮田,内幸町,0,69
JR宇都宮線,6.3,東大宮,内幸町,0,64
JR宇都宮線,7.5,土呂,内幸町,0,61
JR宇都宮線,11.0,さいたま新都心,内幸町,0,46
JR宇都宮線,10.3,浦和,内幸町,0,41
JR宇都宮線,12.0,赤羽,内幸町,0,32
JR宇都宮線,11.0,尾久,内幸町,0,27
JR宇都宮線,15.5,上野,内幸町,0,20
JR山手線,16.8,大崎,内幸町,0,24
JR山手線,17.8,五反田,内幸町,0,22
JR山手線,19.0,目黒,内幸町,0,13
JR山手線,21.6,恵比寿,内幸町,0,32
JR山手線,22.3,渋谷,内幸町,0,23
JR山手線,23.5,原宿,内幸町,0,37
JR山手線,18.5,代々木,内幸町,0,40
JR山手線,18.9,新宿,内幸町,0,42
JR山手線,15.4,新大久保,内幸町,0,44
JR山手線,14.5,高田馬場,内幸町,0,46
JR山手線,14.5,目白,内幸町,0,44
JR山手線,13.9,池袋,内幸町,0,41
JR山手線,14.2,大塚,内幸町,0,38
JR山手線,13.8,巣鴨,内幸町,0,17
JR山手線,13.7,駒込,内幸町,0,34
JR山手線,11.4,田端,内幸町,0,32
JR山手線,12.0,西日暮里,内幸町,0,30
JR山手線,12.6,日暮里,内幸町,0,28
JR山手線,13.4,鶯谷,内幸町,0,26
JR山手線,15.5,上野,内幸町,0,20
JR山手線,16.0,御徒町,内幸町,0,22
JR山手線,17.0,秋葉原,内幸町,0,20
JR山手線,17.7,神田,内幸町,0,17
JR山手線,18.8,東京,内幸町,0,13
JR山手線,18.7,有楽町,内幸町,0,7
JR山手線,22.7,新橋,内幸町,0,7
JR山手線,22.4,浜松町,内幸町,0,13
JR山手線,19.0,田町,内幸町,0,13
JR山手線,19.4,高輪ゲートウェイ,内幸町,0,18
JR山手線,18.2,品川,内幸町,0,16
JR川越線,7.0,日進,内幸町,5,735
JR川越線,7.5,西大宮,内幸町,1,62
JR川越線,6.8,指扇,内幸町,1,65
JR川越線,6.4,南古谷,内幸町,1,70
JR川越線,6.7,川越,内幸町,1,76
JR川越線,4.8,西川越,内幸町,2,84
JR川越線,5.7,的場,内幸町,2,87
JR川越線,5.5,笠幡,内幸町,2,91
JR川越線,3.8,武蔵高萩,内幸町,2,95
JR川越線,5.2,高麗川,内幸町,2,99
JR常磐線,4.2,大津港,内幸町,2,173
JR常磐線,3.3,磯原,内幸町,1,158
JR常磐線,4.2,南中郷,内幸町,2,163
JR常磐線,4.4,高萩,内幸町,1,152
JR常磐線,4.5,十王,内幸町,2,154
JR常磐線,5.0,小木津,内幸町,2,150
JR常磐線,5.4,日立,内幸町,1,141
JR常磐線,5.1,常陸多賀,内幸町,1,137
JR常磐線,4.8,大甕,内幸町,1,140
JR常磐線,5.1,東海,内幸町,1,107
JR常磐線,6.5,佐和,内幸町,2,140
JR常磐線,5.8,勝田,内幸町,1,123
JR常磐線,5.9,水戸,内幸町,1,117
JR常磐線,5.8,赤塚,内幸町,1,48
JR常磐線,5.2,内原,内幸町,1,135
JR常磐線,4.4,友部,内幸町,1,130
