line,price,from,to,trans,min
JR南武線,8.3,矢野口,日本橋,4,210
JR南武線,8.7,稲田堤,日本橋,4,208
JR南武線,8.5,中野島,日本橋,4,206
JR南武線,10.4,登戸,日本橋,4,203
JR南武線,9.8,宿河原,日本橋,4,201
JR南武線,9.5,久地,日本橋,4,199
JR南武線,10.2,津田山,日本橋,4,197
JR南武線,11.2,武蔵溝ノ口,日本橋,4,195
JR南武線,10.0,武蔵新城,日本橋,4,192
JR南武線,10.4,武蔵中原,日本橋,4,189
JR南武線,12.0,武蔵小杉,日本橋,3,177
JR南武線,12.0,向河原,日本橋,4,189
JR南武線,10.7,平間,日本橋,4,191
JR南武線,10.0,鹿島田,日本橋,3,206
JR南武線,10.2,矢向,日本橋,4,195
JR南武線,10.4,尻手,日本橋,4,206
JR南武線,10.0,川崎,日本橋,3,195
JR埼京線,10.4,北与野,日本橋,4,244
JR埼京線,8.2,与野本町,日本橋,4,243
JR埼京線,8.3,南与野,日本橋,4,240
JR埼京線,8.8,中浦和,日本橋,4,238
JR埼京線,8.9,武蔵浦和,日本橋,4,236
JR埼京線,8.3,北戸田,日本橋,4,233
JR埼京線,8.5,戸田公園,日本橋,4,229
JR埼京線,9.3,浮間舟渡,日本橋,4,227
JR埼京線,10.3,北赤羽,日本橋,4,225
JR埼京線,12.0,赤羽,日本橋,3,215
JR埼京線,11.4,十条,日本橋,4,220
JR埼京線,12.1,板橋,日本橋,3,231
JR埼京線,13.9,池袋,日本橋,3,210
JR埼京線,18.9,新宿,日本橋,3,201
JR埼京線,22.3,渋谷,日本橋,3,193
JR埼京線,21.6,恵比寿,日本橋,3,192
JR埼京線,16.8,大崎,日本橋,3,184
JR埼京線,13.9,西大井,日本橋,3,190
JR埼京線,12.0,武蔵小杉,日本橋,3,177
JR埼京線,8.0,羽沢横浜国大,日本橋,3,167
JR外房線,8.1,千葉,日本橋,3,232
JR外房線,7.5,本千葉,日本橋,4,526
JR外房線,7.5,蘇我,日本橋,3,248
JR外房線,7.0,鎌取,日本橋,4,557
JR外房線,6.7,誉田,日本橋,4,561
JR外房線,5.8,土気,日本橋,4,566
JR外房線,4.8,大網,日本橋,4,570
JR外房線,4.6,永田,日本橋,3,211
JR外房線,5.1,本納,日本橋,4,576
JR外房線,4.8,新茂原,日本橋,4,580
JR外房線,4.5,茂原,日本橋,4,583
JR外房線,4.5,八積,日本橋,4,588
JR外房線,5.9,上総一ノ宮,日本橋,4,592
JR外房線,5.0,東浪見,日本橋,4,629
JR外房線,4.7,太東,日本橋,4,633
JR外房線,4.8,長者町,日本橋,4,637
JR外房線,4.7,三門,日本橋,4,640
JR外房線,4.7,浪花,日本橋,4,648
JR外房線,5.0,御宿,日本橋,4,654
JR外房線,5.4,勝浦,日本橋,4,659
JR外房線,4.7,鵜原,日本橋,4,664
JR外房線,4.7,上総興津,日本橋,4,668
JR外房線,4.7,安房小湊,日本橋,4,678
JR外房線,4.2,安房天津,日本橋,4,683
JR宇都宮線,3.8,矢板,日本橋,4,647
JR宇都宮線,3.1,片岡,日本橋,4,641
JR宇都宮線,3.6,蒲須坂,日本橋,4,637
JR宇都宮線,4.5,氏家,日本橋,4,633
