line,price,from,to,trans,min
JR内房線,6.1,八幡宿,京橋,4,552
JR内房線,5.6,五井,京橋,4,556
JR内房線,5.9,姉ケ崎,京橋,4,561
JR内房線,6.8,袖ケ浦,京橋,4,569
JR内房線,5.3,巌根,京橋,4,572
JR内房線,6.5,木更津,京橋,4,576
JR内房線,4.6,君津,京橋,5,586
JR内房線,4.9,青堀,京橋,5,589
JR内房線,4.7,大貫,京橋,5,596
JR内房線,4.7,佐貫町,京橋,5,601
JR内房線,4.7,上総湊,京橋,5,606
JR内房線,4.7,竹岡,京橋,5,611
JR内房線,4.7,浜金谷,京橋,4,371
JR内房線,11.2,安房勝山,京橋,5,625
JR内房線,4.7,岩井,京橋,5,628
JR内房線,4.7,富浦,京橋,5,1014
JR内房線,5.7,那古船形,京橋,5,637
JR内房線,6.2,館山,京橋,5,641
JR内房線,4.7,九重,京橋,5,648
JR内房線,5.3,千倉,京橋,5,654
JR内房線,5.3,江見,京橋,5,676
JR内房線,4.7,太海,京橋,4,349
JR南武線,8.8,立川,京橋,3,233
JR南武線,9.2,西国立,京橋,4,226
JR南武線,8.4,矢川,京橋,4,224
JR南武線,8.3,谷保,京橋,4,222
JR南武線,8.0,西府,京橋,4,220
JR南武線,8.9,分倍河原,京橋,4,231
JR南武線,9.8,府中本町,京橋,4,215
JR南武線,8.5,南多摩,京橋,4,213
JR南武線,8.2,稲城長沼,京橋,4,208
JR南武線,8.3,矢野口,京橋,4,206
JR南武線,8.7,稲田堤,京橋,4,203
JR南武線,8.5,中野島,京橋,4,201
JR南武線,10.4,登戸,京橋,4,198
JR南武線,9.8,宿河原,京橋,4,197
JR南武線,9.5,久地,京橋,4,195
JR南武線,10.2,津田山,京橋,4,193
JR南武線,11.2,武蔵溝ノ口,京橋,4,190
JR南武線,10.0,武蔵新城,京橋,4,188
JR南武線,10.4,武蔵中原,京橋,4,185
JR南武線,12.0,武蔵小杉,京橋,3,174
JR南武線,12.0,向河原,京橋,4,189
JR南武線,10.7,平間,京橋,4,191
JR南武線,10.0,鹿島田,京橋,3,201
JR南武線,10.2,矢向,京橋,4,195
JR南武線,10.4,尻手,京橋,4,196
JR南武線,10.0,川崎,京橋,3,187
JR埼京線,10.4,北与野,京橋,4,234
JR埼京線,8.2,与野本町,京橋,4,233
JR埼京線,8.3,南与野,京橋,4,230
JR埼京線,8.8,中浦和,京橋,4,228
JR埼京線,8.9,武蔵浦和,京橋,4,226
JR埼京線,8.3,北戸田,京橋,4,223
JR埼京線,8.5,戸田公園,京橋,4,219
JR埼京線,9.3,浮間舟渡,京橋,4,217
JR埼京線,10.3,北赤羽,京橋,4,215
JR埼京線,12.0,赤羽,京橋,3,205
JR埼京線,11.4,十条,京橋,4,210
JR埼京線,12.1,板橋,京橋,3,221
JR埼京線,13.9,池袋,京橋,3,200
JR埼京線,18.9,新宿,京橋,3,191
JR埼京線,22.3,渋谷,京橋,3,184
JR埼京線,21.6,恵比寿,京橋,3,182
JR埼京線,16.8,大崎,京橋,3,174
JR埼京線,13.9,西大井,京橋,3,185
JR埼京線,12.0,武蔵小杉,京橋,3,174
JR埼京線,8.0,羽沢横浜国大,京橋,3,167
JR外房線,8.1,千葉,京橋,3,222
JR外房線,7.5,本千葉,京橋,4,516
JR外房線,7.5,蘇我,京橋,3,238
JR外房線,7.0,鎌取,京橋,4,552
JR外房線,6.7,誉田,京橋,4,556
JR外房線,5.8,土気,京橋,4,561
JR外房線,4.8,大網,京橋,4,565
JR外房線,4.6,永田,京橋,3,201
JR外房線,5.1,本納,京橋,4,571
JR外房線,4.8,新茂原,京橋,4,575
JR外房線,4.5,茂原,京橋,4,578
JR外房線,4.5,八積,京橋,4,583
JR外房線,5.9,上総一ノ宮,京橋,4,587
JR外房線,5.0,東浪見,京橋,4,624
JR外房線,4.7,太東,京橋,4,628
JR外房線,4.8,長者町,京橋,4,632
JR外房線,4.7,三門,京橋,4,635
JR外房線,4.7,浪花,京橋,4,643
JR外房線,5.0,御宿,京橋,3,303
JR外房線,5.4,勝浦,京橋,3,309
JR外房線,4.7,鵜原,京橋,4,659
JR外房線,4.7,上総興津,京橋,4,663
JR外房線,4.7,安房小湊,京橋,4,673
JR外房線,4.2,安房天津,京橋,4,678
JR宇都宮線,3.8,矢板,京橋,4,637
JR宇都宮線,3.1,片岡,京橋,4,631
JR宇都宮線,3.6,蒲須坂,京橋,4,627
JR宇都宮線,4.5,氏家,京橋,4,623
JR宇都宮線,6.0,宝積寺,京橋,4,618
JR宇都宮線,6.5,宇都宮,京橋,3,594
JR宇都宮線,5.7,雀宮,京橋,4,595
JR宇都宮線,4.8,石橋,京橋,1,37
JR宇都宮線,5.2,自治医大,京橋,4,585
JR宇都宮線,5.4,小金井,京橋,4,582
JR宇都宮線,4.8,小山,京橋,3,609
JR宇都宮線,5.4,間々田,京橋,4,570
JR宇都宮線,4.5,野木,京橋,4,566
JR宇都宮線,4.3,古河,京橋,4,562
JR宇都宮線,5.3,栗橋,京橋,4,556
JR宇都宮線,4.9,東鷲宮,京橋,4,550
