line,from,to,trans,min
りんかい線,東雲,宝町,2,40
りんかい線,新木場,宝町,2,24
京急久里浜線,堀ノ内,宝町,0,85
京急久里浜線,新大津,宝町,0,87
京急久里浜線,北久里浜,宝町,0,89
京急久里浜線,京急久里浜,宝町,0,92
京急久里浜線,ＹＲＰ野比,宝町,0,98
京急久里浜線,京急長沢,宝町,0,100
京急久里浜線,津久井浜,宝町,0,102
京急久里浜線,三浦海岸,宝町,0,104
京急久里浜線,三崎口,宝町,0,107
京急大師線,京急川崎,宝町,0,32
京急大師線,港町,宝町,1,39
京急大師線,鈴木町,宝町,1,40
京急大師線,川崎大師,宝町,1,42
京急大師線,東門前,宝町,1,43
京急大師線,小島新田,宝町,1,46
京急本線,泉岳寺,宝町,0,11
京急本線,品川,宝町,0,14
京急本線,北品川,宝町,1,20
京急本線,新馬場,宝町,1,22
京急本線,青物横丁,宝町,0,18
京急本線,鮫洲,宝町,1,25
京急本線,立会川,宝町,0,20
