line,from,to,trans,min
JR横浜線,小机,霞ケ関,2,56
JR横浜線,新横浜,霞ケ関,1,44
JR横浜線,菊名,霞ケ関,1,47
JR横浜線,大口,霞ケ関,2,52
JR横浜線,東神奈川,霞ケ関,1,50
JR横須賀線,東京,霞ケ関,0,4
JR横須賀線,新橋,霞ケ関,1,10
JR横須賀線,品川,霞ケ関,1,20
JR横須賀線,西大井,霞ケ関,1,25
JR横須賀線,武蔵小杉,霞ケ関,1,30
JR横須賀線,新川崎,霞ケ関,1,34
JR横須賀線,横浜,霞ケ関,1,40
JR横須賀線,保土ケ谷,霞ケ関,1,48
JR横須賀線,東戸塚,霞ケ関,1,52
JR横須賀線,戸塚,霞ケ関,1,51
JR横須賀線,大船,霞ケ関,1,57
JR横須賀線,北鎌倉,霞ケ関,1,66
JR横須賀線,鎌倉,霞ケ関,1,70
JR横須賀線,逗子,霞ケ関,1,74
JR横須賀線,東逗子,霞ケ関,1,82
JR横須賀線,田浦,霞ケ関,1,86
JR横須賀線,横須賀,霞ケ関,1,90
JR横須賀線,衣笠,霞ケ関,1,94
JR横須賀線,久里浜,霞ケ関,1,100
JR武蔵野線,府中本町,霞ケ関,1,56
JR武蔵野線,北府中,霞ケ関,2,56
JR武蔵野線,西国分寺,霞ケ関,1,50
JR武蔵野線,新小平,霞ケ関,2,58
JR武蔵野線,新秋津,霞ケ関,1,74
JR武蔵野線,東所沢,霞ケ関,2,63
JR武蔵野線,新座,霞ケ関,2,60
JR武蔵野線,北朝霞,霞ケ関,1,52
JR武蔵野線,西浦和,霞ケ関,2,56
JR武蔵野線,武蔵浦和,霞ケ関,1,48
JR武蔵野線,南浦和,霞ケ関,1,48
JR武蔵野線,東浦和,霞ケ関,1,79
JR武蔵野線,東川口,霞ケ関,1,55
JR武蔵野線,南越谷,霞ケ関,0,68
JR武蔵野線,越谷レイクタウン,霞ケ関,1,67
JR武蔵野線,吉川,霞ケ関,1,64
JR武蔵野線,吉川美南,霞ケ関,1,62
JR武蔵野線,新三郷,霞ケ関,1,59
JR武蔵野線,南流山,霞ケ関,1,47
JR武蔵野線,新松戸,霞ケ関,0,47
JR武蔵野線,新八柱,霞ケ関,1,53
