line,from,to,trans,min
JR外房線,上総一ノ宮,日本橋,4,592
JR外房線,東浪見,日本橋,4,629
JR外房線,太東,日本橋,4,633
JR外房線,長者町,日本橋,4,637
JR外房線,三門,日本橋,4,640
JR外房線,浪花,日本橋,4,648
JR外房線,御宿,日本橋,4,654
JR外房線,勝浦,日本橋,4,659
JR外房線,鵜原,日本橋,4,664
JR外房線,上総興津,日本橋,4,668
JR外房線,安房小湊,日本橋,4,678
JR外房線,安房天津,日本橋,4,683
JR宇都宮線,矢板,日本橋,4,647
JR宇都宮線,片岡,日本橋,4,641
JR宇都宮線,蒲須坂,日本橋,4,637
JR宇都宮線,氏家,日本橋,4,633
JR宇都宮線,宝積寺,日本橋,4,628
JR宇都宮線,宇都宮,日本橋,3,604
JR宇都宮線,雀宮,日本橋,4,600
JR宇都宮線,石橋,日本橋,2,40
JR宇都宮線,自治医大,日本橋,4,590
JR宇都宮線,小金井,日本橋,4,587
JR宇都宮線,小山,日本橋,3,619
JR宇都宮線,間々田,日本橋,4,575
JR宇都宮線,野木,日本橋,4,571
JR宇都宮線,古河,日本橋,4,567
JR宇都宮線,栗橋,日本橋,4,561
JR宇都宮線,東鷲宮,日本橋,4,555
JR宇都宮線,久喜,日本橋,4,552
JR宇都宮線,新白岡,日本橋,4,549
JR宇都宮線,白岡,日本橋,4,546
JR宇都宮線,蓮田,日本橋,4,542
JR宇都宮線,東大宮,日本橋,4,538
JR宇都宮線,土呂,日本橋,4,536
JR宇都宮線,さいたま新都心,日本橋,3,247
JR宇都宮線,浦和,日本橋,3,240
JR宇都宮線,赤羽,日本橋,3,215
JR宇都宮線,尾久,日本橋,4,223
JR宇都宮線,上野,日本橋,3,197
JR山手線,大崎,日本橋,3,184
JR山手線,五反田,日本橋,3,187
JR山手線,目黒,日本橋,3,189
JR山手線,恵比寿,日本橋,3,192
JR山手線,渋谷,日本橋,3,193
JR山手線,原宿,日本橋,3,197
JR山手線,代々木,日本橋,3,199
JR山手線,新宿,日本橋,3,201
JR山手線,新大久保,日本橋,3,204
JR山手線,高田馬場,日本橋,3,206
JR山手線,目白,日本橋,3,208
JR山手線,池袋,日本橋,3,210
JR山手線,大塚,日本橋,3,215
JR山手線,巣鴨,日本橋,3,213
JR山手線,駒込,日本橋,3,211
JR山手線,田端,日本橋,3,205
JR山手線,西日暮里,日本橋,3,203
JR山手線,日暮里,日本橋,3,201
