line,from,to,trans,min
JR常磐線,磯原,銀座一丁目,1,157
JR常磐線,南中郷,銀座一丁目,2,162
JR常磐線,高萩,銀座一丁目,1,151
JR常磐線,十王,銀座一丁目,2,153
JR常磐線,小木津,銀座一丁目,2,149
JR常磐線,日立,銀座一丁目,1,140
JR常磐線,常陸多賀,銀座一丁目,1,136
JR常磐線,大甕,銀座一丁目,1,139
JR常磐線,東海,銀座一丁目,2,96
JR常磐線,佐和,銀座一丁目,2,139
JR常磐線,勝田,銀座一丁目,1,122
JR常磐線,水戸,銀座一丁目,1,116
JR常磐線,赤塚,銀座一丁目,0,41
JR常磐線,内原,銀座一丁目,1,147
JR常磐線,友部,銀座一丁目,1,108
JR常磐線,岩間,銀座一丁目,1,138
JR常磐線,羽鳥,銀座一丁目,1,133
JR常磐線,石岡,銀座一丁目,1,97
JR常磐線,神立,銀座一丁目,1,119
JR常磐線,土浦,銀座一丁目,1,86
JR常磐線,荒川沖,銀座一丁目,1,91
JR常磐線,ひたち野うしく,銀座一丁目,1,87
JR常磐線,牛久,銀座一丁目,1,83
JR常磐線,藤代,銀座一丁目,1,74
JR常磐線,取手,銀座一丁目,1,70
JR常磐線,天王台,銀座一丁目,1,66
JR常磐線,我孫子,銀座一丁目,3,520
JR常磐線,柏,銀座一丁目,3,245
JR常磐線,松戸,銀座一丁目,1,47
JR常磐線,北千住,銀座一丁目,0,38
JR常磐線,南千住,銀座一丁目,0,34
JR常磐線,三河島,銀座一丁目,1,33
JR常磐線,日暮里,銀座一丁目,1,24
JR常磐線,上野,銀座一丁目,0,20
JR御殿場線,国府津,銀座一丁目,1,86
JR御殿場線,下曽我,銀座一丁目,2,99
JR御殿場線,上大井,銀座一丁目,2,103
JR御殿場線,相模金子,銀座一丁目,2,107
JR御殿場線,松田,銀座一丁目,2,89
JR御殿場線,東山北,銀座一丁目,2,115
JR御殿場線,山北,銀座一丁目,2,119
JR御殿場線,谷峨,銀座一丁目,2,127
JR成田線,佐倉,銀座一丁目,1,78
JR成田線,酒々井,銀座一丁目,1,84
JR成田線,成田,銀座一丁目,1,99
JR成田線,久住,銀座一丁目,1,107
JR成田線,滑河,銀座一丁目,1,114
JR成田線,下総神崎,銀座一丁目,1,120
JR成田線,大戸,銀座一丁目,1,125
JR成田線,佐原,銀座一丁目,1,129
JR成田線,香取,銀座一丁目,1,134
JR成田線,水郷,銀座一丁目,2,137
JR成田線,小見川,銀座一丁目,2,142
JR成田線,笹川,銀座一丁目,2,148
JR成田線,下総橘,銀座一丁目,2,156
JR成田線,下総豊里,銀座一丁目,2,160
JR成田線,椎柴,銀座一丁目,2,165
JR成田線,松岸,銀座一丁目,2,155
JR成田線,銚子,銀座一丁目,2,159
