line,from,to,trans,min
JR外房線,新茂原,国会議事堂前,1,113
JR外房線,茂原,国会議事堂前,1,90
JR外房線,八積,国会議事堂前,1,120
JR外房線,上総一ノ宮,国会議事堂前,1,93
JR外房線,東浪見,国会議事堂前,2,115
JR外房線,太東,国会議事堂前,2,119
JR外房線,長者町,国会議事堂前,2,122
JR外房線,三門,国会議事堂前,2,124
JR外房線,浪花,国会議事堂前,2,133
JR外房線,御宿,国会議事堂前,1,112
JR外房線,勝浦,国会議事堂前,1,118
JR外房線,鵜原,国会議事堂前,2,148
JR外房線,上総興津,国会議事堂前,2,153
JR外房線,安房小湊,国会議事堂前,2,162
JR外房線,安房天津,国会議事堂前,2,167
JR宇都宮線,矢板,国会議事堂前,2,121
JR宇都宮線,片岡,国会議事堂前,2,115
JR宇都宮線,蒲須坂,国会議事堂前,2,111
JR宇都宮線,氏家,国会議事堂前,2,106
JR宇都宮線,宝積寺,国会議事堂前,2,101
JR宇都宮線,宇都宮,国会議事堂前,1,80
JR宇都宮線,雀宮,国会議事堂前,1,134
JR宇都宮線,石橋,国会議事堂前,3,229
JR宇都宮線,自治医大,国会議事堂前,1,124
JR宇都宮線,小金井,国会議事堂前,1,120
JR宇都宮線,小山,国会議事堂前,1,69
JR宇都宮線,間々田,国会議事堂前,1,105
JR宇都宮線,野木,国会議事堂前,1,101
JR宇都宮線,古河,国会議事堂前,1,97
JR宇都宮線,栗橋,国会議事堂前,1,90
JR宇都宮線,東鷲宮,国会議事堂前,1,84
JR宇都宮線,久喜,国会議事堂前,1,80
JR宇都宮線,新白岡,国会議事堂前,1,77
JR宇都宮線,白岡,国会議事堂前,1,74
JR宇都宮線,蓮田,国会議事堂前,1,69
JR宇都宮線,東大宮,国会議事堂前,1,64
JR宇都宮線,土呂,国会議事堂前,1,62
JR宇都宮線,さいたま新都心,国会議事堂前,1,47
JR宇都宮線,浦和,国会議事堂前,1,42
JR宇都宮線,赤羽,国会議事堂前,0,53
JR宇都宮線,尾久,国会議事堂前,1,27
JR宇都宮線,上野,国会議事堂前,0,29
JR山手線,大崎,国会議事堂前,1,26
JR山手線,五反田,国会議事堂前,1,24
JR山手線,目黒,国会議事堂前,0,18
JR山手線,恵比寿,国会議事堂前,1,18
JR山手線,渋谷,国会議事堂前,0,19
JR山手線,原宿,国会議事堂前,0,12
JR山手線,代々木,国会議事堂前,1,14
JR山手線,新宿,国会議事堂前,0,17
JR山手線,新大久保,国会議事堂前,1,24
JR山手線,高田馬場,国会議事堂前,1,27
JR山手線,目白,国会議事堂前,1,29
JR山手線,池袋,国会議事堂前,0,25
JR山手線,大塚,国会議事堂前,1,32
JR山手線,巣鴨,国会議事堂前,1,26
JR山手線,駒込,国会議事堂前,0,25
JR山手線,田端,国会議事堂前,1,25
JR山手線,西日暮里,国会議事堂前,0,20
JR山手線,日暮里,国会議事堂前,1,26
JR山手線,鶯谷,国会議事堂前,1,24
JR山手線,上野,国会議事堂前,0,29
JR山手線,御徒町,国会議事堂前,0,33
JR山手線,秋葉原,国会議事堂前,1,17
JR山手線,神田,国会議事堂前,0,23
JR山手線,東京,国会議事堂前,0,6
JR山手線,有楽町,国会議事堂前,0,11
JR山手線,新橋,国会議事堂前,0,12
JR山手線,浜松町,国会議事堂前,1,19
JR山手線,田町,国会議事堂前,1,22
JR山手線,高輪ゲートウェイ,国会議事堂前,1,24
JR山手線,品川,国会議事堂前,1,22
JR川越線,日進,国会議事堂前,5,737
JR川越線,西大宮,国会議事堂前,1,62
JR川越線,指扇,国会議事堂前,1,65
JR川越線,南古谷,国会議事堂前,1,70
JR川越線,川越,国会議事堂前,1,67
JR川越線,西川越,国会議事堂前,2,78
JR川越線,的場,国会議事堂前,2,81
JR川越線,笠幡,国会議事堂前,2,84
JR川越線,武蔵高萩,国会議事堂前,2,88
JR川越線,高麗川,国会議事堂前,2,93
JR常磐線,大津港,国会議事堂前,2,170
JR常磐線,磯原,国会議事堂前,1,155
JR常磐線,南中郷,国会議事堂前,2,160
JR常磐線,高萩,国会議事堂前,1,149
JR常磐線,十王,国会議事堂前,2,151
JR常磐線,小木津,国会議事堂前,2,147
JR常磐線,日立,国会議事堂前,1,138
JR常磐線,常陸多賀,国会議事堂前,1,134
JR常磐線,大甕,国会議事堂前,1,137
JR常磐線,東海,国会議事堂前,1,81
JR常磐線,佐和,国会議事堂前,2,137
JR常磐線,勝田,国会議事堂前,1,120
JR常磐線,水戸,国会議事堂前,1,114
JR常磐線,赤塚,国会議事堂前,1,36
JR常磐線,内原,国会議事堂前,1,138
JR常磐線,友部,国会議事堂前,1,133
JR常磐線,岩間,国会議事堂前,1,128
JR常磐線,羽鳥,国会議事堂前,1,124
JR常磐線,石岡,国会議事堂前,1,119
JR常磐線,神立,国会議事堂前,1,110
JR常磐線,土浦,国会議事堂前,1,84
JR常磐線,荒川沖,国会議事堂前,1,84
JR常磐線,ひたち野うしく,国会議事堂前,1,80
JR常磐線,牛久,国会議事堂前,1,76
JR常磐線,藤代,国会議事堂前,1,66
JR常磐線,取手,国会議事堂前,0,71
JR常磐線,天王台,国会議事堂前,0,67
JR常磐線,我孫子,国会議事堂前,3,517
