line,from,to,trans,min
JR常磐線,ひたち野うしく,八丁堀,1,78
JR常磐線,牛久,八丁堀,1,74
JR常磐線,藤代,八丁堀,1,65
JR常磐線,取手,八丁堀,1,60
JR常磐線,天王台,八丁堀,1,56
JR常磐線,我孫子,八丁堀,3,511
JR常磐線,柏,八丁堀,3,236
JR常磐線,松戸,八丁堀,1,39
JR常磐線,北千住,八丁堀,0,24
JR常磐線,南千住,八丁堀,0,20
JR常磐線,三河島,八丁堀,1,27
JR常磐線,日暮里,八丁堀,1,24
JR常磐線,上野,八丁堀,0,13
JR御殿場線,国府津,八丁堀,1,96
JR御殿場線,下曽我,八丁堀,2,112
JR御殿場線,上大井,八丁堀,2,116
JR御殿場線,相模金子,八丁堀,2,119
JR御殿場線,松田,八丁堀,2,82
JR御殿場線,東山北,八丁堀,2,127
JR御殿場線,山北,八丁堀,2,131
JR御殿場線,谷峨,八丁堀,2,140
JR成田線,佐倉,八丁堀,1,87
JR成田線,酒々井,八丁堀,1,93
JR成田線,成田,八丁堀,1,90
JR成田線,久住,八丁堀,1,112
JR成田線,滑河,八丁堀,1,119
JR成田線,下総神崎,八丁堀,1,125
JR成田線,大戸,八丁堀,1,130
JR成田線,佐原,八丁堀,1,134
JR成田線,香取,八丁堀,1,139
JR成田線,水郷,八丁堀,2,138
JR成田線,小見川,八丁堀,2,143
JR成田線,笹川,八丁堀,2,149
JR成田線,下総橘,八丁堀,2,157
JR成田線,下総豊里,八丁堀,2,161
JR成田線,椎柴,八丁堀,2,166
JR成田線,松岸,八丁堀,1,174
JR成田線,銚子,八丁堀,1,178
JR東海道線,東京,八丁堀,0,2
JR東海道線,新橋,八丁堀,1,8
JR東海道線,品川,八丁堀,1,20
JR東海道線,川崎,八丁堀,1,34
JR東海道線,横浜,八丁堀,1,43
JR東海道線,戸塚,八丁堀,1,54
JR東海道線,大船,八丁堀,1,60
JR東海道線,藤沢,八丁堀,1,66
JR東海道線,辻堂,八丁堀,1,70
JR東海道線,茅ケ崎,八丁堀,1,74
JR東海道線,平塚,八丁堀,1,80
JR東海道線,大磯,八丁堀,1,85
JR東海道線,二宮,八丁堀,1,91
JR東海道線,国府津,八丁堀,1,96
JR東海道線,鴨宮,八丁堀,1,104
JR東海道線,小田原,八丁堀,1,57
JR東海道線,早川,八丁堀,1,112
JR東海道線,根府川,八丁堀,1,117
JR東海道線,真鶴,八丁堀,1,123
JR東海道線,湯河原,八丁堀,1,127
JR東金線,大網,八丁堀,0,78
JR東金線,福俵,八丁堀,0,85
JR東金線,東金,八丁堀,0,88
JR東金線,求名,八丁堀,0,99
JR東金線,成東,八丁堀,0,105
JR根岸線,大船,八丁堀,1,60
JR根岸線,本郷台,八丁堀,1,86
JR根岸線,港南台,八丁堀,2,73
JR根岸線,洋光台,八丁堀,1,80
JR根岸線,新杉田,八丁堀,1,77
JR根岸線,磯子,八丁堀,1,73
JR根岸線,根岸,八丁堀,1,72
JR根岸線,山手,八丁堀,1,69
JR根岸線,石川町,八丁堀,1,67
JR根岸線,関内,八丁堀,1,65
JR根岸線,桜木町,八丁堀,1,62
JR根岸線,横浜,八丁堀,1,43
JR横浜線,八王子,八丁堀,1,81
JR横浜線,片倉,八丁堀,2,88
JR横浜線,八王子みなみ野,八丁堀,2,89
JR横浜線,相原,八丁堀,2,85
JR横浜線,橋本,八丁堀,1,92
JR横浜線,相模原,八丁堀,2,79
JR横浜線,矢部,八丁堀,2,76
JR横浜線,淵野辺,八丁堀,2,74
JR横浜線,古淵,八丁堀,2,71
JR横浜線,町田,八丁堀,2,63
JR横浜線,成瀬,八丁堀,2,65
JR横浜線,長津田,八丁堀,1,77
JR横浜線,十日市場,八丁堀,2,59
JR横浜線,中山,八丁堀,2,55
JR横浜線,鴨居,八丁堀,2,52
JR横浜線,小机,八丁堀,2,62
JR横浜線,新横浜,八丁堀,1,56
JR横浜線,菊名,八丁堀,1,55
JR横浜線,大口,八丁堀,2,53
JR横浜線,東神奈川,八丁堀,1,57
JR横須賀線,東京,八丁堀,0,2
JR横須賀線,新橋,八丁堀,1,8
JR横須賀線,品川,八丁堀,1,20
JR横須賀線,西大井,八丁堀,1,34
JR横須賀線,武蔵小杉,八丁堀,1,40
JR横須賀線,新川崎,八丁堀,1,43
JR横須賀線,横浜,八丁堀,1,43
JR横須賀線,保土ケ谷,八丁堀,1,61
JR横須賀線,東戸塚,八丁堀,1,66
JR横須賀線,戸塚,八丁堀,1,54
JR横須賀線,大船,八丁堀,1,60
JR横須賀線,北鎌倉,八丁堀,1,78
JR横須賀線,鎌倉,八丁堀,1,81
JR横須賀線,逗子,八丁堀,1,86
JR横須賀線,東逗子,八丁堀,1,90
JR横須賀線,田浦,八丁堀,1,94
JR横須賀線,横須賀,八丁堀,1,97
JR横須賀線,衣笠,八丁堀,1,102
JR横須賀線,久里浜,八丁堀,1,103
JR武蔵野線,府中本町,八丁堀,2,71
JR武蔵野線,北府中,八丁堀,1,121
JR武蔵野線,西国分寺,八丁堀,1,64
JR武蔵野線,新小平,八丁堀,1,114
JR武蔵野線,新秋津,八丁堀,1,91
JR武蔵野線,東所沢,八丁堀,0,101
JR武蔵野線,新座,八丁堀,0,97
JR武蔵野線,北朝霞,八丁堀,0,93
JR武蔵野線,西浦和,八丁堀,0,88
JR武蔵野線,武蔵浦和,八丁堀,0,85
JR武蔵野線,南浦和,八丁堀,0,82
JR武蔵野線,東浦和,八丁堀,0,78
JR武蔵野線,東川口,八丁堀,0,74
JR武蔵野線,南越谷,八丁堀,0,58
JR武蔵野線,越谷レイクタウン,八丁堀,0,67
JR武蔵野線,吉川,八丁堀,0,64
JR武蔵野線,吉川美南,八丁堀,0,62
JR武蔵野線,新三郷,八丁堀,0,59
JR武蔵野線,南流山,八丁堀,0,54
JR武蔵野線,新松戸,八丁堀,0,51
JR武蔵野線,新八柱,八丁堀,0,47
JR武蔵野線,東松戸,八丁堀,0,40
JR武蔵野線,市川大野,八丁堀,0,36
JR武蔵野線,船橋法典,八丁堀,0,33
JR武蔵野線,西船橋,八丁堀,0,29
JR湘南新宿ライン（宇都宮線・横須賀線）,浦和,八丁堀,1,42
JR湘南新宿ライン（宇都宮線・横須賀線）,赤羽,八丁堀,1,33
JR湘南新宿ライン（宇都宮線・横須賀線）,池袋,八丁堀,1,32
JR湘南新宿ライン（宇都宮線・横須賀線）,新宿,八丁堀,1,28
JR湘南新宿ライン（宇都宮線・横須賀線）,渋谷,八丁堀,1,27
JR湘南新宿ライン（宇都宮線・横須賀線）,恵比寿,八丁堀,0,24
JR湘南新宿ライン（宇都宮線・横須賀線）,大崎,八丁堀,1,31
JR湘南新宿ライン（宇都宮線・横須賀線）,武蔵小杉,八丁堀,1,40
