line,from,to,trans,min
JR宇都宮線,片岡,大塚,2,110
JR宇都宮線,蒲須坂,大塚,2,106
JR宇都宮線,氏家,大塚,2,101
JR宇都宮線,宝積寺,大塚,2,96
JR宇都宮線,宇都宮,大塚,1,77
JR宇都宮線,雀宮,大塚,1,116
JR宇都宮線,石橋,大塚,3,235
JR宇都宮線,自治医大,大塚,1,106
JR宇都宮線,小金井,大塚,1,102
JR宇都宮線,小山,大塚,1,66
JR宇都宮線,間々田,大塚,1,91
JR宇都宮線,野木,大塚,1,87
JR宇都宮線,古河,大塚,1,83
JR宇都宮線,栗橋,大塚,1,76
JR宇都宮線,東鷲宮,大塚,1,71
JR宇都宮線,久喜,大塚,1,67
JR宇都宮線,新白岡,大塚,1,64
JR宇都宮線,白岡,大塚,1,60
JR宇都宮線,蓮田,大塚,1,56
JR宇都宮線,東大宮,大塚,1,51
JR宇都宮線,土呂,大塚,1,49
JR宇都宮線,さいたま新都心,大塚,1,46
JR宇都宮線,浦和,大塚,1,32
JR宇都宮線,赤羽,大塚,1,17
JR宇都宮線,尾久,大塚,1,25
JR宇都宮線,上野,大塚,0,14
JR山手線,大崎,大塚,0,28
JR山手線,五反田,大塚,0,26
JR山手線,目黒,大塚,0,24
JR山手線,恵比寿,大塚,0,21
JR山手線,渋谷,大塚,0,18
JR山手線,原宿,大塚,0,16
JR山手線,代々木,大塚,0,14
JR山手線,新宿,大塚,0,11
JR山手線,新大久保,大塚,0,9
JR山手線,高田馬場,大塚,0,7
JR山手線,目白,大塚,0,5
JR山手線,池袋,大塚,0,3
JR山手線,巣鴨,大塚,0,2
JR山手線,駒込,大塚,0,4
JR山手線,田端,大塚,0,6
JR山手線,西日暮里,大塚,0,8
JR山手線,日暮里,大塚,0,10
JR山手線,鶯谷,大塚,0,12
JR山手線,上野,大塚,0,14
JR山手線,御徒町,大塚,0,16
JR山手線,秋葉原,大塚,0,17
JR山手線,神田,大塚,0,19
JR山手線,東京,大塚,0,21
JR山手線,有楽町,大塚,0,24
JR山手線,新橋,大塚,0,26
JR山手線,浜松町,大塚,0,28
JR山手線,田町,大塚,0,30
JR山手線,高輪ゲートウェイ,大塚,0,33
JR山手線,品川,大塚,0,32
JR川越線,日進,大塚,5,733
JR川越線,西大宮,大塚,1,42
JR川越線,指扇,大塚,1,49
JR川越線,南古谷,大塚,1,54
JR川越線,川越,大塚,1,38
JR川越線,西川越,大塚,2,47
JR川越線,的場,大塚,2,50
JR川越線,笠幡,大塚,2,54
JR川越線,武蔵高萩,大塚,2,58
JR川越線,高麗川,大塚,2,64
JR常磐線,大津港,大塚,2,168
JR常磐線,磯原,大塚,1,153
JR常磐線,南中郷,大塚,2,158
JR常磐線,高萩,大塚,1,147
JR常磐線,十王,大塚,2,149
JR常磐線,小木津,大塚,2,145
JR常磐線,日立,大塚,1,136
JR常磐線,常陸多賀,大塚,1,132
JR常磐線,大甕,大塚,1,135
JR常磐線,東海,大塚,1,89
JR常磐線,佐和,大塚,2,135
JR常磐線,勝田,大塚,1,118
JR常磐線,水戸,大塚,1,112
JR常磐線,赤塚,大塚,1,24
JR常磐線,内原,大塚,1,122
JR常磐線,友部,大塚,1,104
JR常磐線,岩間,大塚,1,111
JR常磐線,羽鳥,大塚,1,107
JR常磐線,石岡,大塚,1,93
JR常磐線,神立,大塚,1,92
JR常磐線,土浦,大塚,1,77
JR常磐線,荒川沖,大塚,1,72
JR常磐線,ひたち野うしく,大塚,1,69
JR常磐線,牛久,大塚,1,64
JR常磐線,藤代,大塚,1,57
JR常磐線,取手,大塚,1,51
